Name1	Name2	corr
comprovação	perigoso	0.48190438
perigoso	comprovação	0.48190438
científico	comprovação	0.47301826
comprovação	científico	0.47301826
vida	salvar	0.47259123
salvar	vida	0.47259123
miocardite	gripe	0.4548376
gripe	miocardite	0.4548376
causa	resfriar	0.45351304
resfriar	causa	0.45351304
verdade	resfriar	0.44632592
resfriar	verdade	0.44632592
gente	resfriar	0.44481128
resfriar	gente	0.44481128
alertar	desserviço	0.44440218
desserviço	alertar	0.44440218
cardíaco	gripe	0.44043266
gripe	cardíaco	0.44043266
público	avaliar	0.43717791
avaliar	público	0.43717791
médio	prazo	0.43551553
grave	desserviço	0.4329296
desserviço	grave	0.4329296
pegar	resfriar	0.42649152
resfriar	pegar	0.42649152
tutelar	ameaçar	0.42488816
bilhão	desserviço	0.42161022
desserviço	bilhão	0.42161022
mal	súbito	0.42078344
súbito	mal	0.42078344
emergencial	caráter	0.41773625
caráter	emergencial	0.41773625
bvsalud	pesquisa	0.41725351
grávido	mulher	0.41647888
jovem	saudável	0.41243401
saudável	jovem	0.41243401
científico	dama	0.40708642
dama	científico	0.40708642
científico	mercado	0.40707227
mercado	científico	0.40707227
imunidade	natural	0.40639317
natural	imunidade	0.40639317
pegar	gripe	0.4057575
gripe	pegar	0.4057575
causa	trombone	0.40368421
trombone	causa	0.40368421
enquete	combate	0.40217807
bvsalud	org	0.40079264
rim	amiga	0.39947933
lista	proposta	0.39947933
gente	trombone	0.39922189
trombone	gente	0.39922189
científico	ferro	0.39771501
ferro	científico	0.39771501
público	prometer	0.39642432
prometer	público	0.39642432
consciência	respeitar	0.39564425
reforço	fulminante	0.39383045
fulminante	reforço	0.39383045
lista	combate	0.38922996
literat	pesquisa	0.38836737
pegar	trombone	0.38277975
trombone	pegar	0.38277975
verdade	trombone	0.38163038
trombone	verdade	0.38163038
tecnologia	criador	0.38153905
criador	tecnologia	0.38153905
cardíaco	miocardite	0.38045175
miocardite	cardíaco	0.38045175
alertar	avaliar	0.37866303
avaliar	alertar	0.37866303
termo	assinar	0.37820015
decreto	assinar	0.37820015
social	isolamento	0.37439077
isolamento	social	0.37439077
via	politicar	0.37413067
politicar	via	0.37413067
literat	org	0.37304607
causa	ataque	0.37214676
ataque	causa	0.37214676
piada	virar	0.37197448
causa	gripe	0.37195294
gripe	causa	0.37195294
rna	utilizar	0.370188
grave	avaliar	0.36816515
avaliar	grave	0.36816515
emitir	alerta	0.36763404
mês	dama	0.36704618
dama	mês	0.36704618
verdade	ataque	0.36675648
ataque	verdade	0.36675648
gente	ataque	0.36465441
ataque	gente	0.36465441
completo	ciclo	0.36442949
ciclo	completo	0.36442949
gente	gripe	0.36403091
gripe	gente	0.36403091
conselho	ameaçar	0.36315113
enquete	compulsório	0.35914803
bilhão	avaliar	0.35890916
avaliar	bilhão	0.35890916
mês	ferro	0.35850077
ferro	mês	0.35850077
combate	proposta	0.35669371
proposta	combate	0.35669371
aprovar	caráter	0.35477363
caráter	aprovar	0.35477363
verdade	gripe	0.35434344
gripe	verdade	0.35434344
fonte	facebook	0.35424526
facebook	fonte	0.35424526
social	distanciamento	0.35019074
distanciamento	social	0.35019074
obrigatório	dama	0.34931209
dama	obrigatório	0.34931209
pegar	ataque	0.34921236
ataque	pegar	0.34921236
científico	perigoso	0.34816548
perigoso	científico	0.34816548
passaporte	sanitário	0.34811771
sanitário	passaporte	0.34811771
cabeça	dor	0.34774595
dor	cabeça	0.34774595
lista	compulsório	0.34753686
impedir	transmissão	0.34749232
transmissão	impedir	0.34749232
social	rede	0.34721129
rede	social	0.34721129
estatística	assegurar	0.34571393
assegurar	estatística	0.34571393
obrigatório	ferro	0.34112882
ferro	obrigatório	0.34112882
pesquisa	publicar	0.34031896
publicar	pesquisa	0.34031896
médio	longo	0.34007702
governador	prefeito	0.33767338
prefeito	governador	0.33767338
piada	anti	0.33346101
grave	prometer	0.33290806
prometer	grave	0.33290806
rebanho	imunidade	0.33164124
futebol	jogo	0.33155235
alertar	prometer	0.33073543
prometer	alertar	0.33073543
sangue	coágulo	0.32911722
coágulo	sangue	0.32911722
passaporte	vacinal	0.32787518
vacinal	passaporte	0.32787518
usar	desserviço	0.32634279
desserviço	usar	0.32634279
mrna	tecnologia	0.32496898
tecnologia	mrna	0.32496898
máscara	lockdown	0.32021185
lockdown	máscara	0.32021185
compulsório	proposta	0.3183524
proposta	compulsório	0.3183524
eficácia	segurança	0.31688569
segurança	eficácia	0.31688569
indicar	pesquisa	0.31637888
pesquisa	indicar	0.31637888
italiano	jornal	0.31610329
azitromicina	ivermectina	0.31491856
testar	positivo	0.31359156
positivo	testar	0.31359156
pé	amiga	0.31329331
amiga	pé	0.31329331
bilhão	prometer	0.31315574
prometer	bilhão	0.31315574
hepatite	autoimune	0.31292128
infecção	transmissão	0.31096162
transmissão	infecção	0.31096162
exigir	comprovante	0.31067282
comprovante	exigir	0.31067282
compulsório	combate	0.31010651
combate	compulsório	0.31010651
gel	distanciamento	0.30797423
lista	retirar	0.30643765
piada	gado	0.3046953
bom	desserviço	0.30454701
desserviço	bom	0.30454701
estudo	segurança	0.30080805
segurança	estudo	0.30080805
enquete	obrigatoriedade	0.29839061
mrna	criador	0.29730337
criador	mrna	0.29730337
álcool	distanciamento	0.29657045
pleno	news	0.29612349
efeito	adverso	0.29535064
adverso	efeito	0.29535064
perder	emprego	0.29506805
emprego	perder	0.29506805
senso	lógico	0.2934032
taxa	mortalidade	0.29318886
mortalidade	taxa	0.29318886
garantir	imunização	0.29199688
imunização	garantir	0.29199688
liberdade	individual	0.29173745
individual	liberdade	0.29173745
dor	perna	0.28897494
perna	dor	0.28897494
questionamento	levantar	0.28683723
manipular	mentar	0.28632011
obrigatoriedade	proposta	0.28422646
proposta	obrigatoriedade	0.28422646
morrer	resfriar	0.28400481
resfriar	morrer	0.28400481
representar	assegurar	0.28261677
assegurar	representar	0.28261677
vice	necessidade	0.28235893
saber	resfriar	0.28108093
resfriar	saber	0.28108093
superar	benefício	0.2798593
news	fake	0.27823499
fake	news	0.27823499
zinco	hidroxicloroquina	0.27759183
usar	avaliar	0.27571403
avaliar	usar	0.27571403
indicar	publicar	0.2755231
publicar	indicar	0.2755231
chamar	gado	0.27441038
gado	chamar	0.27441038
causa	miocardite	0.27403567
miocardite	causa	0.27403567
retirar	combate	0.2732186
combate	retirar	0.2732186
transverso	bula	0.27283604
experimento	reforço	0.27221225
reforço	experimento	0.27221225
emergência	caráter	0.27024798
rumble	criador	0.26945231
bilhão	público	0.26937355
público	bilhão	0.26937355
bom	avaliar	0.26849655
avaliar	bom	0.26849655
usar	prometer	0.26837205
prometer	usar	0.26837205
sanguíneo	coágulo	0.26763603
mês	mercado	0.26752735
mercado	mês	0.26752735
dose	reforço	0.26725026
reforço	dose	0.26725026
extremo	imprensa	0.26715772
world	homem	0.26700394
avanço	período	0.26699123
fechar	escola	0.26697427
escola	fechar	0.26697427
via	destaque	0.26695793
destaque	via	0.26695793
piada	confiar	0.26665431
expressar	esquerdista	0.26660663
postagem	instagram	0.26634491
covid	pegar	0.26533689
pegar	covid	0.26533689
causa	cardíaco	0.26446297
cardíaco	causa	0.26446297
avanço	onda	0.26430754
governo	federal	0.26430497
federal	governo	0.26430497
infarto	reforço	0.26368787
reforço	infarto	0.26368787
fonte	indicar	0.26341607
indicar	fonte	0.26341607
trancar	casa	0.26276817
representar	significativo	0.26254455
significativo	representar	0.26254455
vac	criticanacional	0.262386
sentir	dor	0.2621233
dor	sentir	0.2621233
mielite	bula	0.26094195
consciência	bula	0.26094195
morrer	ataque	0.26086507
ataque	morrer	0.26086507
risco	correr	0.2608025
correr	risco	0.2608025
rim	problema	0.26043203
conselho	filho	0.26015013
world	coração	0.25943894
cdc	coração	0.25943894
manipulação	genético	0.25933068
avanço	atingir	0.25933068
filho	pai	0.2588185
pai	filho	0.2588185
braço	enfiar	0.25861589
enfiar	braço	0.25861589
rato	laboratório	0.25840195
postagem	esquerdista	0.25793529
experimento	fonte	0.25789701
fonte	experimento	0.25789701
experimento	submeter	0.25733889
submeter	experimento	0.25733889
associar	período	0.25709242
cérebro	coágulo	0.25601882
morrer	trombone	0.25489672
trombone	morrer	0.25489672
piada	tipo	0.25339252
pele	amiga	0.25227944
saber	trombone	0.25227251
trombone	saber	0.25227251
twitter	status	0.25086666
status	twitter	0.25086666
prever	bula	0.25043713
gente	miocardite	0.24979621
miocardite	gente	0.24979621
associar	atingir	0.24970366
jogar	lixo	0.24947807
lixo	jogar	0.24947807
gel	máscara	0.24767151
medida	isolamento	0.2475533
isolamento	medida	0.2475533
vacina	vacinar	-0.29730419
vacinar	vacina	-0.29730419
vacina	vacinação	-0.24477034
vacinação	vacina	-0.24477034
vacina	dose	-0.22184091
dose	vacina	-0.22184091
vacina	vachina	-0.21002083
vachina	vacina	-0.21002083
vacina	reforço	-0.11765472
reforço	vacina	-0.11765472
vacina	experimento	-0.10591127
experimento	vacina	-0.10591127
vacina	vacinal	-0.1047445
vacinal	vacina	-0.1047445
tomar	vacinação	-0.09930904
vacinação	tomar	-0.09930904
vacina	fulminante	-0.09515683
fulminante	vacina	-0.09515683
vacinar	tomar	-0.09478336
tomar	vacinar	-0.09478336
vacina	dia	-0.08981754
dia	vacina	-0.08981754
vacina	infarto	-0.08907739
infarto	vacina	-0.08907739
dose	vacinação	-0.08623492
vacinação	dose	-0.08623492
vacinar	chinês	-0.08330678
chinês	vacinar	-0.08330678
vacinar	vachina	-0.07757664
vachina	vacinar	-0.07757664
vacinar	tratamento	-0.06893233
tratamento	vacinar	-0.06893233
vacina	falecer	-0.06861409
falecer	vacina	-0.06861409
vacina	fonte	-0.06490283
fonte	vacina	-0.06490283
vacinar	precoce	-0.06229294
precoce	vacinar	-0.06229294
comprimido	vacina	-0.06042255
vacina	hidroxicloroquina	-0.05916923
hidroxicloroquina	vacina	-0.05916923
vacina	passaporte	-0.0590183
passaporte	vacina	-0.0590183
dose	obrigatório	-0.0587554
obrigatório	dose	-0.0587554
vacina	indicar	-0.0582903
indicar	vacina	-0.0582903
vacina	pós	-0.05813706
pós	vacina	-0.05813706
vacina	inocular	-0.05475737
inocular	vacina	-0.05475737
dose	querer	-0.05450436
querer	dose	-0.05450436
tomar	criança	-0.05425783
criança	tomar	-0.05425783
vacina	facebook	-0.05375859
facebook	vacina	-0.05375859
tomar	causar	-0.05368358
causar	tomar	-0.05368358
vacina	dor	-0.0536263
dor	vacina	-0.0536263
dose	experimental	-0.05291441
experimental	dose	-0.05291441
vacina	óbito	-0.05271083
óbito	vacina	-0.05271083
vacinar	experimental	-0.05252437
experimental	vacinar	-0.05252437
tomar	pandemia	-0.05182781
pandemia	tomar	-0.05182781
vacinar	remédio	-0.05148388
remédio	vacinar	-0.05148388
tomar	via	-0.0513064
via	tomar	-0.0513064
vacina	picada	-0.05110978
picada	vacina	-0.05110978
vachinas	vacina	-0.05104638
vacina	coronavac	-0.05101375
coronavac	vacina	-0.05101375
vacina	súbito	-0.0509795
súbito	vacina	-0.0509795
pessoa	vachina	-0.05007875
vachina	pessoa	-0.05007875
vacinação	tratamento	-0.04944412
tratamento	vacinação	-0.04944412
vacina	amigo	-0.04907057
amigo	vacina	-0.04907057
pessoa	chinês	-0.04884549
chinês	pessoa	-0.04884549
tomar	lockdown	-0.04854935
lockdown	tomar	-0.04854935
vacina	internar	-0.04837254
internar	vacina	-0.04837254
tomar	científico	-0.04832183
científico	tomar	-0.04832183
tomar	morte	-0.04826227
morte	tomar	-0.04826227
vacina	paciente	-0.04809337
paciente	vacina	-0.04809337
vacina	semana	-0.04803911
semana	vacina	-0.04803911
vacina	massa	-0.04801319
massa	vacina	-0.04801319
vacinar	científico	-0.04800428
científico	vacinar	-0.04800428
criança	chinês	-0.04770117
chinês	criança	-0.04770117
dose	liberdade	-0.04744607
liberdade	dose	-0.04744607
vacinar	causar	-0.04713796
causar	vacinar	-0.04713796
tomar	mundo	-0.04701336
mundo	tomar	-0.04701336
tomar	massa	-0.04670343
massa	tomar	-0.04670343
vacinar	eficácia	-0.04646981
eficácia	vacinar	-0.04646981
vacinar	dose	-0.04645818
dose	vacinar	-0.04645818
vacinação	precoce	-0.04635678
precoce	vacinação	-0.04635678
tomar	caso	-0.04621983
caso	tomar	-0.04621983
morrer	eficácia	-0.04620114
eficácia	morrer	-0.04620114
tomar	bilhão	-0.04575773
bilhão	tomar	-0.04575773
vacinação	vachina	-0.04568007
vachina	vacinação	-0.04568007
vacina	pfizer	-0.0456039
pfizer	vacina	-0.0456039
vacinar	vida	-0.04559502
vida	vacinar	-0.04559502
dose	obrigatoriedade	-0.04553943
obrigatoriedade	dose	-0.04553943
zinco	vacina	-0.04545075
pessoa	comprar	-0.04508683
comprar	pessoa	-0.04508683
dose	efeito	-0.0448716
efeito	dose	-0.0448716
vacinar	comprar	-0.04442172
comprar	vacinar	-0.04442172
morrer	precoce	-0.04441814
precoce	morrer	-0.04441814
dose	público	-0.04435914
público	dose	-0.04435914
tratamento	criança	-0.04432547
criança	tratamento	-0.04432547
covid	chinês	-0.04421428
chinês	covid	-0.04421428
vacinar	ivermectina	-0.0440241
ivermectina	vacinar	-0.0440241
dose	povo	-0.04397207
povo	dose	-0.04397207
vacina	transmitir	-0.04390829
transmitir	vacina	-0.04390829
dose	vachina	-0.04382088
vachina	dose	-0.04382088
dose	político	-0.04376445
político	dose	-0.04376445
vacinar	cloroquina	-0.04373283
cloroquina	vacinar	-0.04373283
dose	pagar	-0.04324535
pagar	dose	-0.04324535
efeito	passaporte	-0.04323273
passaporte	efeito	-0.04323273
dose	colateral	-0.04318632
colateral	dose	-0.04318632
morrer	vachina	-0.04310633
vachina	morrer	-0.04310633
dose	fazer	-0.04296887
fazer	dose	-0.04296887
vacina	sofrer	-0.04290066
sofrer	vacina	-0.04290066
vacina	lei	-0.042802
vacina	forçar	-0.042802
lei	vacina	-0.042802
forçar	vacina	-0.042802
vacina	estudar	-0.04266312
estudar	vacina	-0.04266312
vacina	segundo	-0.04262849
segundo	vacina	-0.04262849
vacina	perna	-0.04261333
perna	vacina	-0.04261333
criança	precoce	-0.04246578
precoce	criança	-0.04246578
dose	dizer	-0.04245865
dizer	dose	-0.04245865
fazer	twitter	-0.04239484
twitter	fazer	-0.04239484
tomar	obrigatoriedade	-0.0423677
obrigatoriedade	tomar	-0.0423677
tomar	paciente	-0.04223835
paciente	tomar	-0.04223835
dizer	experimento	-0.04223821
experimento	dizer	-0.04223821
tomar	variante	-0.04216277
variante	tomar	-0.04216277
vacinar	mercado	-0.04209284
mercado	vacinar	-0.04209284
vacinação	pegar	-0.04206687
pegar	vacinação	-0.04206687
dose	mundo	-0.04191232
mundo	dose	-0.04191232
risco	chinês	-0.04183831
chinês	risco	-0.04183831
dose	país	-0.04181369
país	dose	-0.04181369
twitter	ver	-0.04175573
ver	twitter	-0.04175573
morrer	vírus	-0.04171624
vírus	morrer	-0.04171624
tomar	governo	-0.04153899
governo	tomar	-0.04153899
eficácia	causa	-0.04148956
causa	eficácia	-0.04148956
chinês	dia	-0.04135109
dia	chinês	-0.04135109
vacina	último	-0.04133664
último	vacina	-0.04133664
dose	saber	-0.04126879
saber	dose	-0.04126879
fazer	cardíaco	-0.04126
cardíaco	fazer	-0.04126
dose	criar	-0.04114156
criar	dose	-0.04114156
vacina	primeiro	-0.04102086
primeiro	vacina	-0.04102086
vacina	contrair	-0.04099749
contrair	vacina	-0.04099749
ano	precoce	-0.04088306
precoce	ano	-0.04088306
morte	vachina	-0.04082738
vachina	morte	-0.04082738
vacinar	compra	-0.04076614
compra	vacinar	-0.04076614
vacinar	comprovação	-0.04073516
comprovação	vacinar	-0.04073516
recomendação	vacina	-0.04060566
perfil	vacina	-0.04060566
morrer	bilhão	-0.04042774
bilhão	morrer	-0.04042774
tomar	segurança	-0.0404226
segurança	tomar	-0.0404226
dose	laboratório	-0.04037638
laboratório	dose	-0.04037638
ano	vachina	-0.04022611
vachina	ano	-0.04022611
tomar	estudo	-0.04012285
estudo	tomar	-0.04012285
dose	chinês	-0.0401204
chinês	dose	-0.0401204
vacina	comprovante	-0.04009802
comprovante	vacina	-0.04009802
covid	vachina	-0.04003928
vachina	covid	-0.04003928
tomar	aplicar	-0.04003598
aplicar	tomar	-0.04003598
serviço	vacina	-0.03997953
tratamento	jovem	-0.03995125
jovem	tratamento	-0.03995125
vacinar	experimento	-0.03976345
experimento	vacinar	-0.03976345
vacinar	colateral	-0.03969114
colateral	vacinar	-0.03969114
tomar	teste	-0.03969012
teste	tomar	-0.03969012
postagem	vacina	-0.03963017
criança	vachina	-0.0395958
vachina	criança	-0.0395958
vacina	exame	-0.03953435
exame	vacina	-0.03953435
estudo	pegar	-0.03938203
pegar	estudo	-0.03938203
covid	ver	-0.03933755
ver	covid	-0.03933755
chinês	doença	-0.03932435
doença	chinês	-0.03932435
tratamento	chinês	-0.03925831
chinês	tratamento	-0.03925831
vacinar	confiar	-0.03922771
confiar	vacinar	-0.03922771
chinês	jovem	-0.03917216
jovem	chinês	-0.03917216
vacinar	efeito	-0.03916559
efeito	vacinar	-0.03916559
covid	sofrer	-0.03911173
sofrer	covid	-0.03911173
twitter	ficar	-0.03899604
ficar	twitter	-0.03899604
tomar	público	-0.03898454
público	tomar	-0.03898454
twitter	máscara	-0.03894804
máscara	twitter	-0.03894804
dose	pandemia	-0.03887396
pandemia	dose	-0.03887396
vacinar	coro	-0.03870232
coro	vacinar	-0.03870232
morrer	tratamento	-0.03869519
tratamento	morrer	-0.03869519
fazer	criticanacional	-0.03850248
criticanacional	fazer	-0.03850248
saber	máscara	-0.03847152
máscara	saber	-0.03847152
tomar	milhar	-0.03823579
milhar	tomar	-0.03823579
dose	cobaia	-0.03815141
cobaia	dose	-0.03815141
vacinar	mês	-0.03798496
mês	vacinar	-0.03798496
morte	gente	-0.03763462
gente	morte	-0.03763462
covid	fonte	-0.03756417
fonte	covid	-0.03756417
criança	dia	-0.03751153
dia	criança	-0.03751153
vacinar	existir	-0.0374733
existir	vacinar	-0.0374733
ano	passaporte	-0.03741194
passaporte	ano	-0.03741194
querer	pegar	-0.0373926
pegar	querer	-0.0373926
dizer	saudável	-0.03739065
saudável	dizer	-0.03739065
usar	doença	-0.03734369
doença	usar	-0.03734369
tomar	mrna	-0.03729772
mrna	tomar	-0.03729772
tomar	óbito	-0.03729708
óbito	tomar	-0.03729708
vacinação	esperar	-0.03718444
esperar	vacinação	-0.03718444
morrer	chinês	-0.03713373
chinês	morrer	-0.03713373
vacina	maioria	-0.03707836
maioria	vacina	-0.03707836
morrer	vender	-0.03700318
vender	morrer	-0.03700318
tomar	novo	-0.03690795
novo	tomar	-0.03690795
vacina	governo	-0.03687197
governo	vacina	-0.03687197
vacinação	remédio	-0.03685517
remédio	vacinação	-0.03685517
vacina	syringe_e	-0.03683793
syringe_e	vacina	-0.03683793
vacina	entrar	-0.03680361
entrar	vacina	-0.03680361
twitter	chinês	-0.03674939
chinês	twitter	-0.03674939
restaurante	vacina	-0.03668073
dar	passaporte	-0.03658028
passaporte	dar	-0.03658028
vacina	queda	-0.03654131
queda	vacina	-0.03654131
chinês	saudável	-0.03638831
saudável	chinês	-0.03638831
carnaval	vacina	-0.03621617
covid	comprar	-0.03613786
comprar	covid	-0.03613786
eficácia	causar	-0.03610699
causar	eficácia	-0.03610699
dose	letalidade	-0.03603294
letalidade	dose	-0.03603294
adotar	vacina	-0.03602023
tomar	farmacêutico	-0.03593867
tomar	campanha	-0.03593867
farmacêutico	tomar	-0.03593867
campanha	tomar	-0.03593867
vacina	país	-0.03585872
país	vacina	-0.03585872
dose	favor	-0.03584955
favor	dose	-0.03584955
dizer	reforço	-0.03584626
reforço	dizer	-0.03584626
querer	morte	-0.0357485
morte	querer	-0.0357485
chinês	causa	-0.03572893
causa	chinês	-0.03572893
vachina	mês	-0.03569552
mês	vachina	-0.03569552
vacinar	especial	-0.03565576
especial	vacinar	-0.03565576
risco	comprar	-0.03564581
comprar	risco	-0.03564581
fazer	morrer	-0.03563083
morrer	fazer	-0.03563083
vacinação	fonte	-0.03559484
fonte	vacinação	-0.03559484
eficácia	alertar	-0.0355442
alertar	eficácia	-0.0355442
dose	coisa	-0.03550545
coisa	dose	-0.03550545
vacinação	dinheiro	-0.03549626
dinheiro	vacinação	-0.03549626
vacinação	teste	-0.03544997
teste	vacinação	-0.03544997
dose	passaporte	-0.03539847
passaporte	dose	-0.03539847
estudo	obrigatório	-0.03534938
obrigatório	estudo	-0.03534938
