_NAME_	Factor1	Factor2	Factor3	load	secondary
v000367	0.0669172472	0.1497523366	-0.46851435	fac3	
v000370	0.3211271107	-0.197933746	-0.077777069	fac1	
v000374	0.6979549764	-0.199593631	0.039360285	fac1	
v000376	-0.414348624	-0.003393388	0.0769885368	fac1	
v000382	0.2925470557	-0.055288855	-0.371004016	fac3	
v000388	0.0065083186	0.3000002105	0.6008658748	fac3	
v000389	-0.320246971	-0.548889814	-0.007294952	fac2	
v000393	-0.075322614	0.2197769469	-0.547733715	fac3	
v000394	-0.185981045	0.1078752433	-0.483633671	fac3	
v000395	0.3946720636	-0.093377802	-0.150570069	fac1	
v000396	0.377059766	-0.453852829	-0.131119812	fac2	
v000397	0.101714446	-0.007309863	0.1817252971		
v000402	-0.045099986	-0.037039399	-0.001890661		
v000408	-0.06428821	0.2469468326	0.633980276	fac3	
v000411	-0.326063016	-0.01922523	-0.245487956	fac1	
v000413	0.2413745757	-0.244809727	0.08534906		
v000416	0.0857639451	-0.332364681	-0.000679229	fac2	
v000422	-0.272878163	-0.101453857	-0.185260071		
v000424	0.7825354006	-0.559135726	-0.098961871	fac1	
v000425	-0.114542866	-0.026656888	-0.265648276		
v000432	0.2554498655	-0.131533713	-0.205630232		
v000433	0.0740923489	-0.258778511	0.0558263714		
v000438	0.6654406361	-0.455047826	-0.00245279	fac1	
v000441	-0.379997675	-0.29456542	0.1160255182	fac1	
v000442	0.3197320047	-0.415714982	0.0505096649	fac2	
v000444	0.3835890515	-0.105225731	-0.21845143	fac1	
v000450	-0.073925443	0.2037035058	0.0122466579		
v000460	0.1217846462	0.1215739775	0.1963557659		
v000468	-0.016973588	-0.079934666	0.1847663338		
v000472	-0.083525047	0.4042707351	0.6787629161	fac3	
v000473	0.0467798679	-0.093131215	-0.257001341		
v000474	-0.249618301	-0.506071448	-0.033685476	fac2	
v000475	0.3386346496	-0.22149628	0.0580488276	fac1	
v000483	-0.229884322	0.1395803571	-0.423497967	fac3	
v000484	0.1930035862	-0.132680629	-0.084788607		
v000489	-0.410367649	-0.179284106	-0.064160155	fac1	
v000490	0.1955055535	0.0249296761	0.0282042823		
v000493	-0.095401542	-0.115640275	-0.51026962	fac3	
v000514	-0.035254392	0.0358931932	-0.311297886	fac3	
v000517	0.0416957914	0.2654505177	0.3406137494	fac3	
v000525	0.0066760956	-0.105122895	0.1198647234		
v000526	0.1525998691	-0.525380685	-0.172664931	fac2	
v000530	0.004147996	0.0815859873	-0.046894995		
v000531	0.365876059	-0.123448072	0.1431142024	fac1	
v000532	-0.212621493	0.2126145614	-0.19466937		
v000534	-0.391906586	-0.451210439	0.025886607	fac2	
v000536	0.0836402494	-0.058307189	-0.374577944	fac3	
v000540	-0.095605564	0.0105448143	-0.043220289		
v000542	-0.204600212	-0.171900024	0.2429749346		
v000550	0.6586270489	-0.395399068	0.1428776916	fac1	
v000554	-0.17039387	0.3646187972	0.3193890321	fac2	
v000561	-0.407551083	-0.449155407	0.0612310952	fac2	
v000562	-0.149282187	0.2079958396	0.3656393291	fac3	
v000567	-0.253612664	0.097943032	0.2853373384		
v000584	-0.130307935	0.0083510013	0.3662758552	fac3	
v000587	-0.119024937	0.0055093812	-0.393933046	fac3	
v000597	0.3949318176	-0.321721612	0.2020042902	fac1	
v000599	-0.086584317	-0.011255518	0.1052173431		
v000606	-0.158673488	0.3934743236	-0.021843643	fac2	
v000615	-0.352335975	0.0827113518	0.2169546229	fac1	
v000620	-0.4507139	0.0680922894	-0.242851336	fac1	
v000621	-0.095088341	-0.353442186	0.0931320846	fac2	
v000633	-0.308144328	-0.0624453	-0.042997519	fac1	
v000637	-0.606376212	-0.529248451	-0.046602282	fac1	
v000642	-0.075675056	-0.461954514	-0.241671742	fac2	
v000643	0.15386714	-0.469723305	-0.091656412	fac2	
v000649	0.1700738386	-0.18520592	-0.032802198		
v000650	-0.218665657	-0.06653728	0.0674261295		
v000654	-0.259171771	-0.067253193	-0.047961059		
v000659	-0.177678283	-0.057923572	0.3719409645	fac3	
v000665	-0.114766737	-0.210949683	0.0376043849		
v000673	0.0124387599	-0.405184845	-0.215352413	fac2	
v000684	-0.22648144	-0.059267367	0.0266164619		
v000685	-0.138084811	-0.106547532	0.2536768151		
v000690	-0.239754121	-0.475448991	0.0625675588	fac2	
v000702	-0.199812603	-0.207569879	-0.416861034	fac3	
v000708	-0.260367118	-0.185985644	0.1963639985		
v000710	-0.19714612	-0.142533125	-0.16465581		
v000714	-0.068194004	0.0518026012	0.6842216871	fac3	
v000721	0.1917653161	-0.390129967	0.0840727708	fac2	
v000743	-0.207922449	-0.236510972	-0.10249095		
v000749	-0.196043137	-0.076788855	-0.116665791		
v000752	-0.084673771	-0.477989912	-0.052876302	fac2	
v000753	0.0561477462	-0.35078683	-0.009833587	fac2	
v000758	-0.154514782	0.1165977425	0.5002272562	fac3	
v000760	-0.413270562	-0.466953884	0.0459334929	fac2	
v000764	0.3367280275	-0.311224496	0.0281944333	fac1	
v000769	0.302326394	-0.374118033	0.1173891484	fac2	
v000775	-0.381700773	-0.047665366	0.0023299239	fac1	
v000787	-0.325864202	-0.003414863	-0.30834544	fac1	
v000788	-0.226379681	-0.287728844	0.1164651316		
v000793	-0.284999347	-0.201942509	-0.302782158	fac3	
v000799	-0.336109431	0.142341955	0.18939377	fac1	
v000804	-0.307084532	-0.158541525	0.1934410917	fac1	
v000805	-0.653328356	-0.595270643	0.0868955978	fac1	
v000813	-0.246604524	-0.202959701	-0.055574236		
v000818	0.4778924222	-0.522704171	0.1738593582	fac2	
v000822	-0.330209855	-0.021065595	0.1299158418	fac1	
v000825	-0.434640108	-0.251696213	-0.078449134	fac1	
v000831	-0.366112037	0.0163578136	0.0117686187	fac1	
v000838	-0.409741551	-0.225871561	-0.060623706	fac1	
v000839	-0.398170696	-0.075163393	0.1639015739	fac1	
v000848	0.0028714135	-0.252809051	0.206657717		
v000852	-0.34619431	0.0588437497	0.1328549429	fac1	
v000854	-0.181054306	-0.071277202	0.2361588612		
v000861	-0.388389793	-0.382125914	0.2890025738	fac1	
v000869	-0.23191978	-0.342675937	0.2807924003	fac2	
v000873	-0.422064179	-0.166585575	0.3033917787	fac1	
v000875	-0.266952239	-0.5270724	0.0780533247	fac2	
v000881	-0.453012735	-0.248537429	-0.102340871	fac1	
v000882	-0.352894489	-0.075899395	0.0943425046	fac1	
v000883	-0.190929585	-0.260577397	0.3458746881	fac3	
v000884	-0.33641621	-0.370878904	0.2918172003	fac2	
v000887	-0.41826317	0.0073913867	0.2981948702	fac1	
v000888	-0.005779136	-0.320009806	-0.029403096	fac2	
v000890	-0.11243873	-0.456417789	-0.196128554	fac2	
v000891	-0.436573926	-0.256750056	0.0068751552	fac1	
v000893	0.4613379237	-0.53548404	0.1585020851	fac2	
v000896	-0.232516087	-0.227207258	0.1661336935		
v000902	-0.446927414	-0.170070315	0.2936920178	fac1	
v000904	-0.139248745	-0.489865138	-0.07556362	fac2	
v000911	-0.387430609	-0.202834517	-0.056355986	fac1	
v000916	-0.316490878	-0.473128779	-0.056626978	fac2	
v000917	0.0111133824	-0.409284136	0.2518284093	fac2	
v000918	-0.273875016	-0.330331396	-0.051826239	fac2	
v000922	-0.387927171	0.0076609945	0.3924390644	fac3	
v000937	-0.127970731	-0.245868842	0.0948832139		
v000944	-0.014854249	-0.374824549	0.0362625597	fac2	
v000951	-0.034417593	-0.516885011	0.2933479146	fac2	
v000956	0.3121581753	-0.406329001	0.3629893815	fac2	
v000968	-0.449677726	-0.383154103	0.0138657179	fac1	
v000974	-0.322932658	-0.52205658	0.1666844732	fac2	
v000982	-0.423280537	-0.328434692	0.0824345365	fac1	
v000985	-0.359558735	-0.176369396	-0.242531866	fac1	
v000989	-0.364285123	-0.202654512	-0.032924934	fac1	
v000990	-0.059074059	-0.507390478	0.239298317	fac2	
v000993	-0.221496383	-0.096761835	0.3337449617	fac3	
v000997	-0.187731674	-0.396436193	0.0674139004	fac2	
v000999	-0.391066314	-0.252117053	0.0523744181	fac1	
