file	fac1	fac2	fac3
t010596	3	0	-2
t010597	0	1	0
t010599	0	3	0
t010600	0	1	-1
t010601	0	2	1
t010602	-1	0	-3
t010603	-1	2	-1
t010604	0	1	0
t010606	-1	2	0
t010611	0	0	-1
t010612	0	6	0
t010613	0	0	2
t010615	1	1	-3
t010617	1	6	2
t010618	0	2	-7
t010619	0	2	-2
t010621	1	0	-3
t010622	0	1	-4
t010623	0	1	-4
t010624	0	2	-4
t010626	1	3	-2
t010628	-1	2	0
t010631	1	0	-4
t010632	-1	1	-1
t010633	0	0	-2
t010635	0	1	-6
t010636	0	0	-1
t010637	-1	1	-2
t010638	0	3	-1
t010639	1	1	-1
t010640	0	1	-1
t010643	-1	1	-1
t010644	0	0	-4
t010647	0	0	-1
t010648	-3	6	-2
t010651	0	0	-1
t010652	1	0	0
t010653	0	2	-3
t010655	0	0	-3
t010663	0	1	-4
t010664	1	0	-1
t010665	0	1	0
t010667	0	0	-3
t010669	-1	9	0
t010670	-1	1	2
t010671	1	0	-2
t010672	4	1	2
t010674	0	1	-1
t010675	0	3	-2
t010676	0	2	1
t010678	0	0	-2
t010679	1	2	-1
t010680	1	1	-2
t010682	-1	1	-1
t010683	-1	1	-1
t010684	0	1	-2
t010686	-1	2	0
t010691	1	2	-1
t010694	0	0	-1
t010696	0	0	-1
t010699	0	4	0
t010700	-1	-1	0
t010701	-1	-1	0
t010702	-1	2	-1
t010703	1	4	3
t010704	0	0	0
t010705	0	3	-1
t010706	-1	3	4
t010708	0	0	-1
t010709	1	2	0
t010710	1	2	-2
t010711	2	1	-1
t010712	3	0	-1
t010713	1	1	-4
t010714	2	0	-4
t010715	0	1	-4
t010716	0	-1	-3
t010719	1	-1	0
t010721	1	0	0
t010722	1	-1	0
t010725	0	1	0
t010727	-2	1	0
t010729	0	2	-4
t010731	0	1	0
t010732	3	0	0
t010733	0	0	-1
t010734	0	0	-1
t010736	0	1	0
t010737	1	3	-2
t010739	0	1	-1
t010740	-1	2	-1
t010741	0	0	0
t010742	0	1	-3
t010743	0	1	-1
t010744	-2	8	0
t010748	1	1	-1
t010750	0	1	-3
t010751	0	2	-3
t010753	0	1	0
t010754	-1	0	0
t010755	1	3	-2
t010762	1	4	-1
t010764	4	2	0
t010769	0	0	0
t010773	0	1	-1
t010774	1	1	0
t010775	1	2	-4
t010776	-1	-1	-1
t010778	1	2	0
t010782	-1	1	-2
t010783	0	2	-2
t010785	1	3	0
t010786	1	4	-3
t010789	0	0	-1
t010791	1	2	-3
t010793	0	1	-4
t010797	0	2	0
t010798	1	0	0
t010799	-1	3	-1
t010800	0	1	-1
t010805	-1	9	0
t010807	0	0	2
t010808	-1	2	0
t010809	-1	2	0
t010811	0	2	-3
t010814	0	4	-3
t010816	0	1	-1
t010818	0	1	-3
t010820	0	0	-3
t010821	-3	3	0
t010823	0	2	-3
t010824	-2	1	0
t010825	0	0	-2
t010828	-1	2	-1
t010830	2	2	0
t010831	1	3	-2
t010834	0	1	-4
t010835	0	1	0
t010836	-1	2	0
t010837	-1	1	0
t010838	-2	4	0
t010839	0	0	-3
t010840	-1	1	-1
t010841	-1	4	0
t010842	-2	5	-1
t010843	1	1	-6
t010844	-1	1	-1
t010846	0	0	-1
t010847	-1	6	2
t010848	1	1	0
t010849	0	4	2
t010850	0	0	-1
t010851	0	0	-2
t010852	1	-1	-1
t010853	-1	0	-2
t010854	0	4	0
t010856	1	2	0
t010857	1	1	0
t010858	1	1	0
t010859	0	2	-1
t010860	0	2	4
t010863	0	4	-2
t010864	0	0	-2
t010865	-1	5	-3
t010866	1	1	-1
t010867	0	1	0
t010868	0	0	0
t010869	-1	4	-2
t010870	1	1	0
t010873	-1	3	-4
t010875	0	1	-2
t010876	0	0	-2
t010878	0	2	-1
t010879	2	0	0
t010880	2	2	1
t010882	1	0	0
t010883	0	1	0
t010885	0	0	-2
t010886	0	0	-2
t010888	0	3	2
t010889	0	4	2
t010890	2	2	3
t010891	0	1	0
t010894	3	2	0
t010895	0	1	-2
t010897	0	3	0
t010899	-1	0	0
t010900	2	1	5
t010901	1	0	1
t010902	-1	2	-1
t010904	1	1	-2
t010905	1	0	-5
t010906	1	-1	-4
t010907	0	1	0
t010908	0	3	0
t010910	0	1	0
t010911	1	1	-1
t010912	0	0	0
t010916	0	2	0
t010917	0	1	2
t010918	2	1	-1
t010919	0	1	0
t010920	2	3	-1
t010921	2	0	0
t010922	1	2	-4
t010923	0	0	0
t010924	0	1	0
t010925	0	4	-1
t010926	1	1	0
t010927	2	0	1
t010928	0	2	0
t010929	1	3	3
t010931	3	0	8
t010932	2	0	2
t010933	1	0	6
t010934	1	2	2
t010935	0	2	-1
t010936	0	2	-2
t010937	2	2	1
t010938	2	4	-3
t010939	2	2	-1
t010942	2	1	3
t010944	1	1	0
t010945	1	3	-1
t010946	0	6	5
t010947	-3	0	0
t010948	0	1	0
t010949	1	5	3
t010951	0	1	-2
t010953	-1	4	-1
t010954	1	4	0
t010955	0	5	0
t010956	1	2	0
t010957	1	0	-1
t010958	2	3	0
t010959	0	1	-1
t010960	-1	2	0
t010962	0	4	1
t010963	-1	0	-1
t010967	0	0	0
t010968	0	0	-2
t010970	0	3	-2
t010971	0	4	0
t010972	2	3	0
t010973	0	6	-3
t010974	1	2	0
t010975	0	1	-1
t010976	-1	2	-1
t010978	1	1	-1
t010979	3	0	-1
t010980	0	5	-1
t010981	2	0	1
t010982	-1	1	1
t010983	0	3	0
t010984	1	0	-3
t010985	0	2	0
t010986	0	3	2
t010987	2	3	3
t010988	1	4	3
t010989	1	1	0
t010990	1	5	-4
t010991	0	3	-2
t010992	0	0	0
t010993	-1	0	-1
t010994	0	2	-1
t010999	0	1	0
t011000	-1	1	0
t011001	1	3	0
t011004	0	0	-1
t011005	1	1	-1
t011006	-1	2	1
t011007	0	1	0
t011008	1	1	-2
t011009	2	0	-1
t011010	1	0	0
t011012	0	1	-1
t011013	0	4	-2
t011014	2	2	-1
t011018	2	0	-1
t011019	0	2	-4
t011021	0	0	0
t011022	0	1	-2
t011024	0	2	0
t011026	-1	1	0
t011028	2	0	-1
t011029	0	2	-4
t011032	1	2	-1
t011033	2	2	-1
t011034	-1	2	1
t011035	0	3	-1
t011036	1	-2	-1
t011037	2	4	0
t011038	0	3	-1
t011039	0	3	-1
t011041	2	4	0
t011042	-1	0	-1
t011043	-1	2	0
t011044	1	6	-2
t011045	0	0	-1
t011046	1	1	0
t011049	0	0	0
t011050	0	2	0
t011051	-1	-2	2
t011053	2	0	2
t011054	0	2	-1
t011055	0	1	-1
t011057	1	0	5
t011059	0	1	-7
t011060	0	0	-1
t011062	0	0	0
t011063	0	2	-1
t011064	0	1	-2
t011065	0	0	0
t011068	0	3	-1
t011072	2	4	0
t011074	0	0	-1
t011075	1	0	-1
t011076	0	1	-2
t011079	0	2	-1
t011081	2	1	0
t011082	1	0	-2
t011083	3	0	-1
t011085	2	2	-2
t011086	0	0	-3
t011087	0	2	-1
t011088	0	1	-2
t011090	0	2	3
t011094	1	3	0
t011095	1	3	0
t011096	2	6	0
t011097	6	1	-1
t011098	0	1	0
t011099	1	3	-1
t011100	0	1	0
t011105	2	-1	0
t011108	0	5	-2
t011109	0	1	-4
t011110	0	3	-2
t011111	0	0	0
t011112	0	3	0
t011113	0	0	-1
t011114	0	1	-2
t011115	0	4	-2
t011116	0	2	-1
t011117	2	2	-2
t011118	0	4	0
t011119	0	2	-1
t011120	-1	2	1
t011126	3	-2	0
t011128	0	0	-1
t011131	0	2	0
t011135	1	2	-2
t011137	1	2	0
t011138	1	2	0
t011139	1	1	0
t011140	0	2	-1
t011141	3	0	0
t011142	3	2	-1
t011144	0	0	-1
t011146	-1	2	0
t011147	0	1	-2
t011148	0	2	-3
t011149	-1	4	-2
t011150	0	2	-2
t011152	0	2	-3
t011155	0	0	0
t011156	0	0	-1
t011157	2	0	0
t011161	0	2	-2
t011163	-1	1	0
t011164	4	3	-2
t011171	0	1	-1
t011172	0	1	-1
t011174	1	4	-1
t011176	0	3	-3
t011178	0	1	-1
t011179	0	4	-1
t011180	2	1	-2
t011181	0	-1	-2
t011182	-1	1	0
t011183	0	2	0
t011186	0	1	0
t011187	0	9	2
t011189	0	0	-1
t011190	2	3	-1
t011193	0	1	0
t011194	0	2	0
t011195	0	0	-2
t011197	0	1	-2
t011199	0	4	0
t011204	0	7	0
t011205	1	3	0
t011206	0	2	0
t011207	0	1	0
t011208	0	2	0
t011212	3	3	-3
t011213	0	2	-3
t011214	0	0	-1
t011216	0	1	0
t011217	0	0	-2
t011218	-2	0	0
t011219	0	1	0
t011220	2	1	-1
t011222	1	0	0
t011224	0	0	0
t011225	0	1	-2
t011230	-2	1	0
t011231	0	0	-1
t011232	1	0	-1
t011233	0	4	0
t011234	-2	8	0
t011235	0	1	-2
t011236	0	2	0
t011237	3	0	-1
t011239	0	0	-1
t011240	0	0	-2
t011243	1	2	-3
t011244	0	1	0
t011248	0	3	-1
t011249	0	1	0
t011250	-1	3	-2
t011251	2	0	-1
t011252	1	0	-1
t011253	1	4	-2
t011257	1	3	-1
t011258	0	0	-1
t011262	2	3	0
t011264	1	0	-1
t011265	0	0	0
t011267	1	1	0
t011268	-1	1	-4
t011269	1	-1	0
t011273	0	3	-1
t011274	0	6	-1
t011275	0	2	0
t011276	1	0	-1
t011279	0	0	-2
t011280	0	2	-1
t011281	0	3	-1
t011282	-1	1	0
t011283	-1	3	0
t011285	0	1	-1
t011286	0	0	0
t011287	-1	2	-2
t011288	0	3	-2
t011289	0	2	-1
t011290	2	2	0
t011291	1	4	0
t011293	-2	2	0
t011300	0	3	0
t011302	-1	3	2
t011304	2	-1	0
t011306	1	1	1
t011308	1	2	-1
t011309	0	4	0
t011310	0	0	-2
t011311	1	1	0
t011313	0	2	-5
t011314	2	1	0
t011315	1	1	0
t011319	0	5	-1
t011322	1	3	0
t011324	0	2	-3
t011325	0	2	-1
t011326	0	2	0
t011327	0	0	-2
t011328	0	2	0
t011329	0	0	-2
t011330	2	4	-1
t011333	0	3	0
t011335	0	3	-1
t011341	1	3	-3
t011345	0	0	-5
t011346	0	0	0
t011347	0	1	-1
t011348	0	3	0
t011355	1	3	0
t011356	1	3	0
t011358	0	2	-2
t011359	0	1	-2
t011360	1	2	-1
t011363	0	0	-1
t011366	-3	1	0
t011367	0	1	0
t011368	0	1	-1
t011369	0	2	-1
t011371	1	2	2
t011372	1	3	0
t011373	0	4	-6
t011374	-1	3	0
t011378	0	1	-2
t011379	1	1	-2
t011381	2	5	-1
t011391	0	4	0
t011392	0	1	0
t011393	1	0	0
t011394	2	1	-1
t011395	3	1	-1
t011396	2	0	0
t011397	0	1	-1
t011399	0	3	-1
t011400	2	0	0
t011401	0	0	-2
t011402	1	3	-3
t011403	0	2	0
t011404	0	0	1
t011405	0	1	-1
t011406	0	2	0
t011407	0	0	0
t011408	0	6	-2
t011409	0	3	0
t011410	-1	3	-2
t011417	0	1	0
t011418	0	1	0
t011419	0	1	0
t011423	-1	1	0
t011425	3	0	-1
t011429	0	2	-1
t011431	0	2	-3
t011432	0	0	-2
t011433	0	2	-1
t011435	1	1	-1
t011437	-1	0	-1
t011440	1	4	-1
t011441	1	0	0
t011448	-1	2	0
t011450	1	0	0
t011451	-1	5	-3
t011455	-1	3	-1
t011456	0	9	0
t011458	1	1	-2
t011459	1	2	-1
t011461	1	3	-2
t011463	0	-1	0
t011464	0	1	-2
t011465	3	1	0
t011466	0	0	1
t011468	-1	2	0
t011472	1	3	-1
t011473	1	1	-3
t011474	0	2	0
t011476	2	0	1
t011477	2	-1	1
t011478	0	0	-1
t011481	0	1	-1
t011482	2	1	0
t011483	2	2	1
t011484	0	1	0
t011485	1	1	0
t011486	0	4	-5
t011487	4	0	0
t011489	2	0	0
t011491	1	3	0
t011493	0	1	-2
t011494	0	2	3
t011495	0	4	-2
t011496	1	0	-3
t011498	1	1	0
t011500	3	4	1
t011501	-2	4	0
t011502	-1	2	0
t011503	3	-1	-1
t011505	0	4	-1
t011507	0	2	0
t011508	0	6	-1
t011510	0	1	0
t011511	0	0	0
t011512	1	3	0
t011513	0	0	-1
t011514	0	0	-2
t011516	-1	3	0
t011518	1	4	0
t011520	0	1	0
t011522	0	1	-1
t011523	0	0	0
t011524	0	1	0
t011525	0	1	0
t011527	2	2	-1
t011528	0	0	0
t011531	3	0	1
t011532	0	0	0
t011534	3	0	-1
t011537	3	0	0
t011539	0	4	-5
t011541	0	1	0
t011542	0	3	0
t011544	0	0	0
t011545	0	3	-1
t011548	0	4	-2
t011549	0	3	1
t011552	0	2	0
t011553	0	3	0
t011555	0	0	0
t011556	2	3	-1
t011558	1	2	-2
t011559	2	3	-2
t011560	0	0	0
t011563	0	2	-1
t011566	0	4	1
t011567	0	2	0
t011572	1	2	0
t011573	1	0	-2
t011575	0	0	-3
t011576	-1	1	-1
t011578	0	2	0
t011580	0	2	-4
t011581	0	2	-4
t011584	0	2	-2
t011589	0	0	-1
t011594	2	0	0
t011595	1	1	0
t011601	2	0	0
t011603	0	3	1
t011604	0	0	0
t011606	0	1	0
t011610	0	2	0
t011614	0	1	-3
t011618	1	1	0
t011622	1	0	-1
t011623	3	1	0
t011624	0	0	0
t011626	1	0	0
t011629	1	0	1
t011631	0	0	-2
t011633	3	2	1
t011634	1	1	-2
t011635	1	4	-1
t011636	0	1	0
t011637	0	2	0
t011639	0	0	0
t011640	2	0	0
t011641	0	-1	0
t011643	0	0	0
t011644	0	3	0
t011646	0	5	-1
t011647	0	5	-1
t011649	3	-1	-2
t011650	0	0	0
t011651	0	7	0
t011652	1	0	0
t011653	2	0	0
t011656	0	3	1
t011659	0	4	0
t011661	0	2	-2
t011670	1	2	-2
t011671	1	1	-1
t011673	4	4	0
t011677	-1	1	-1
t011679	0	0	0
t011680	4	2	-1
t011681	2	0	1
t011682	1	0	0
t011684	4	2	0
t011685	1	0	0
t011686	1	0	0
t011687	4	0	-1
t011694	0	0	-1
t011699	0	2	0
t011700	0	0	-3
t011701	0	2	0
t011702	0	0	-3
t011703	0	5	0
t011704	0	0	0
t011705	0	2	0
t011707	0	2	0
t011708	0	2	0
t011714	1	5	-1
t011717	0	3	0
t011718	1	3	-1
t011719	0	0	0
t011724	0	0	0
t011725	0	0	0
t011727	4	0	-2
t011728	4	0	-1
t011732	1	2	-2
t011734	-1	4	0
t011738	4	0	0
t011746	3	0	0
t011747	3	0	4
t011750	2	1	-2
t011758	2	2	0
t011763	2	2	-1
t011764	0	4	0
t011765	0	2	-2
t011766	0	0	0
t011769	0	0	0
t011771	0	0	0
t011772	1	1	-1
t011773	0	3	0
t011774	0	4	-2
t011776	1	6	-1
t011777	0	0	0
t011778	1	4	-1
t011779	-1	2	0
t011780	2	1	0
t011781	1	2	-4
t011783	1	0	-1
t011784	1	0	-1
t011789	-1	6	1
t011790	1	10	-1
t011793	0	1	0
t011794	1	6	0
t011795	0	1	0
t011797	0	2	-1
t011798	0	1	-2
t011799	0	3	0
t011800	2	0	0
t011801	2	0	0
t011805	-1	7	-1
t011807	1	4	0
t011808	0	4	0
t011812	3	1	0
t011815	0	3	1
t011816	0	2	0
t011817	2	4	1
t011820	0	0	-1
t011821	1	1	0
t011822	0	2	-2
t011823	0	1	-1
t011824	0	2	-2
t011825	0	2	0
t011826	3	1	0
t011829	1	0	0
t011830	1	-1	0
t011831	0	1	-1
t011832	0	0	0
t011836	1	0	-1
t011837	0	0	0
t011838	0	0	-2
t011839	0	3	0
t011840	1	2	0
t011841	1	5	2
t011842	0	1	-2
t011843	1	1	0
t011846	0	3	0
t011847	0	2	0
t011848	0	6	0
t011851	-2	2	-3
t011852	0	1	-1
t011853	1	3	0
t011854	1	3	0
t011855	2	1	0
t011858	1	2	0
t011859	1	-1	0
t011860	1	1	0
t011862	0	3	-1
t011863	5	1	-1
t011864	1	2	0
t011865	0	2	0
t011867	1	2	0
t011868	1	1	0
t011874	0	4	1
t011875	0	1	-2
t011876	2	4	0
t011877	1	5	0
t011879	0	0	-1
t011880	0	7	2
t011881	1	5	0
t011882	0	4	1
t011883	0	4	-3
t011884	0	4	0
t011887	0	1	0
t011888	0	3	0
t011889	0	3	0
t011890	0	0	0
t011892	-1	5	-1
t011893	0	6	1
t011894	-1	4	0
t011899	0	5	0
t011903	0	1	0
t011904	0	7	1
t011905	0	2	0
t011906	0	2	1
t011907	0	3	1
t011908	0	1	-1
t011915	2	3	0
t011916	2	2	-1
t011917	1	0	-1
t011918	0	2	-1
t011919	3	0	3
t011922	-1	6	1
t011923	0	4	-1
t011932	0	3	0
t011934	0	0	1
t011937	-2	3	0
t011942	2	5	1
t011944	0	1	0
t011947	0	5	0
t011951	3	1	0
t011953	0	2	1
t011957	0	3	-1
t011959	-1	2	-2
t011961	-1	2	0
t011962	0	1	0
t011963	2	3	0
t011964	0	4	-1
t011965	0	1	-2
t011966	-1	3	0
t011967	-1	3	-1
t011969	5	0	0
t011970	3	0	0
t011972	0	0	-2
t011973	0	0	0
t011974	0	3	0
t011975	2	0	0
t011978	0	2	-2
t011979	-1	6	0
t011980	0	6	2
t011981	1	7	-1
t011983	0	0	0
t011984	0	0	0
t011985	1	0	0
t011987	2	2	0
t011988	2	1	0
t011990	0	2	0
t011992	1	3	0
t011993	2	2	-2
t011995	0	5	-2
t011998	0	2	-2
t012002	1	4	0
t012004	0	1	-1
t012005	1	7	1
t012011	1	2	0
t012015	0	2	0
t012020	1	4	1
t012031	-1	2	0
t012032	0	1	0
t012033	3	5	0
t012034	-1	5	-1
t012037	0	1	0
t012038	0	4	0
t012039	1	1	-1
t012041	1	6	0
t012044	0	5	0
t012045	1	4	0
t012046	0	3	0
t012047	1	2	1
t012048	0	5	0
t012049	0	4	-1
t012050	0	2	0
t012056	0	0	0
t012057	0	4	0
t012058	1	0	1
t012059	0	4	0
t012060	1	4	-1
t012061	0	1	0
t012065	0	1	0
t012066	0	3	0
t012067	1	-1	0
t012074	0	3	-1
t012075	0	0	0
t012076	0	4	0
t012077	0	0	0
t012078	0	12	-1
t012080	0	1	1
t012082	3	-1	0
t012083	0	1	2
t012084	0	1	-2
t012085	1	1	0
t012086	0	0	0
t012087	0	3	0
t012088	-1	5	0
t012090	0	7	1
t012091	0	2	0
t012092	0	3	1
t012094	1	1	0
t012095	1	2	-1
t012096	1	3	3
t012097	0	7	0
t012098	0	4	0
t012099	0	7	-2
t012100	0	3	-3
t012101	-1	5	0
t012106	1	1	3
t012108	-1	0	0
t012115	1	3	3
t012130	1	1	1
t012135	0	1	0
t012137	1	5	-2
t012140	2	4	0
t012141	1	2	0
t012143	0	1	-1
t012144	2	2	-2
t012147	0	1	1
t012148	1	0	-1
t012149	0	5	0
t012150	-1	5	0
t012152	2	2	0
t012153	0	4	0
t012154	-1	3	0
t012155	-1	4	0
t012156	1	3	0
t012157	1	2	0
t012159	1	1	0
t012160	2	3	0
t012166	1	1	-2
t012168	0	1	-1
t012169	1	4	-3
t012171	1	3	6
t012172	2	3	0
t012173	0	4	3
t012176	2	4	-2
t012177	0	4	1
t012179	2	1	0
t012180	0	6	-1
t012181	-1	5	0
t012182	2	4	0
t012183	0	3	0
t012185	2	3	1
t012186	2	8	0
t012187	0	5	-1
t012188	1	0	0
t012191	2	1	-4
t012192	0	1	0
t012194	1	4	2
t012195	5	-1	0
t012198	1	2	2
t012201	1	1	2
t012202	0	2	1
t012204	3	1	-1
t012208	0	2	2
t012210	1	3	3
t012211	-1	3	1
t012212	1	8	-3
t012214	0	3	-1
t012215	2	4	0
t012216	1	2	-1
t012218	0	2	0
t012219	1	2	2
t012220	-1	6	-3
t012221	-1	5	-3
t012222	0	2	-1
t012224	1	2	3
t012225	1	1	1
t012226	-1	1	0
t012229	2	4	0
t012230	0	1	0
t012239	1	1	0
t012240	0	-1	-1
t012241	2	3	1
t012246	3	-3	0
t012247	2	-3	0
t012248	1	2	-2
t012249	2	1	0
t012250	1	1	-3
t012251	0	1	-3
t012252	0	2	0
t012253	2	1	1
t012254	1	3	1
t012256	1	2	4
t012258	1	0	-2
t012260	1	4	3
t012263	0	0	-1
t012265	1	-1	-2
t012267	0	1	-1
t012268	1	-1	-2
t012269	1	1	0
t012270	0	0	-1
t012271	1	-1	-2
t012272	1	1	0
t012273	0	0	-1
t012275	2	0	-1
t012279	0	2	-1
t012280	0	1	0
t012283	-1	2	0
t012284	2	1	-2
t012285	2	-1	0
t012286	1	4	0
t012288	2	0	-1
t012291	2	0	1
t012292	0	4	0
t012293	1	8	1
t012296	0	14	2
t012302	0	6	0
t012304	0	2	0
t012306	-1	4	0
t012308	1	1	0
t012312	0	3	0
t012313	0	0	0
t012314	1	0	0
t012317	1	2	0
t012318	0	1	-1
t012319	-1	4	0
t012322	0	1	-2
t012323	0	1	0
t012324	4	2	1
t012325	0	3	-1
t012326	0	6	0
t012327	0	2	-3
t012328	0	0	-1
t012332	1	1	-3
t012334	2	2	0
t012340	1	-3	-1
t012341	1	-3	-1
t012342	1	-3	-1
t012344	2	2	1
t012345	0	0	0
t012346	-1	2	0
t012348	1	-1	0
t012349	0	5	0
t012350	0	0	1
t012351	1	4	0
t012353	1	0	0
t012354	2	1	-1
t012356	0	4	0
t012357	0	0	0
t012359	0	6	0
t012360	0	9	1
t012361	0	1	0
t012362	0	6	0
t012364	0	0	0
t012365	0	5	0
t012366	1	2	0
t012368	3	2	0
t012371	3	1	0
t012372	1	1	0
t012374	0	3	2
t012376	1	0	2
t012378	0	0	0
t012379	0	2	0
t012380	-1	2	3
t012381	2	1	0
t012383	3	3	-1
t012386	2	0	0
t012389	0	1	0
t012390	0	3	3
t012391	1	0	0
t012393	0	0	0
t012394	0	1	0
t012395	0	4	-1
t012396	3	3	-1
t012398	0	5	0
t012403	0	0	2
t012404	1	3	2
t012405	0	3	4
t012408	1	1	-1
t012409	0	1	-3
t012410	0	1	-1
t012411	0	3	0
t012412	0	6	-1
t012413	1	1	2
t012414	0	1	4
t012415	0	2	-1
t012421	0	3	0
t012422	1	2	3
t012424	0	0	0
t012425	1	0	0
t012426	0	0	-1
t012431	1	1	-1
t012432	1	2	1
t012434	0	1	-1
t012435	1	0	1
t012436	5	0	-1
t012437	1	-3	-1
t012438	1	-3	-1
t012440	5	1	1
t012441	2	0	0
t012444	2	2	-2
t012445	0	0	-1
t012446	0	2	0
t012450	0	2	-4
t012451	2	0	-3
t012452	-2	1	0
t012454	5	0	0
t012456	1	1	-4
t012457	1	1	-4
t012460	0	3	0
t012468	0	1	-2
t012469	0	1	0
t012471	4	2	0
t012474	1	4	0
t012476	2	2	0
t012477	1	1	1
t012478	2	4	1
t012479	2	1	1
t012480	1	1	2
t012481	2	2	0
t012483	2	2	0
t012486	1	3	2
t012488	4	0	2
t012490	1	6	3
t012493	4	1	-1
t012494	1	2	-2
t012495	5	1	0
t012497	5	1	0
t012501	1	0	0
t012502	1	1	0
t012508	2	0	0
t012509	1	0	0
t012510	1	1	-1
t012513	-1	4	-2
t012514	0	1	-1
t012516	2	1	1
t012517	2	4	0
t012518	1	4	1
t012523	1	2	-1
t012524	1	0	0
t012525	0	1	-2
t012526	0	3	-1
t012530	1	0	1
t012531	1	0	1
t012537	0	0	1
t012538	1	0	-2
t012540	1	1	0
t012541	2	3	0
t012542	2	3	0
t012544	0	5	0
t012546	3	1	1
t012548	1	2	1
t012549	-1	3	0
t012551	2	4	-4
t012554	1	5	0
t012555	1	0	2
t012557	0	2	2
t012558	0	0	1
t012560	0	1	-2
t012561	1	2	-1
t012563	2	4	1
t012564	0	4	1
t012565	1	2	-1
t012568	1	1	0
t012570	0	1	-1
t012572	0	0	-1
t012575	0	3	0
t012576	0	2	0
t012577	-1	3	0
t012579	0	4	0
t012580	0	1	-2
t012582	-1	3	0
t012583	0	1	-2
t012584	0	1	-2
t012585	1	1	0
t012589	0	1	1
t012591	2	0	2
t012595	-1	3	-2
t012596	0	5	0
t012600	0	4	0
t012601	2	2	-2
t012603	0	2	-2
t012605	1	0	2
t012606	1	3	1
t012609	2	2	0
t012610	1	2	-2
t012611	1	1	1
t012612	3	0	0
t012613	2	0	4
t012615	3	1	1
t012616	2	3	2
t012617	3	1	2
t012620	0	2	1
t012622	0	0	-3
t012625	0	4	0
t012626	1	3	-3
t012627	1	3	0
t012630	0	3	1
t012634	0	-2	1
t012635	1	0	0
t012636	2	1	2
t012637	1	3	4
t012643	1	1	0
t012647	0	0	0
t012648	2	4	-1
t012649	1	3	1
t012650	2	0	0
t012653	1	1	0
t012654	-1	2	0
t012656	2	-3	0
t012657	2	-3	0
t012658	2	-3	0
t012659	0	0	0
t012660	-1	0	3
t012661	1	7	0
t012664	0	0	0
t012667	0	1	-4
t012668	2	2	-1
t012669	1	2	-1
t012670	-1	3	-1
t012671	0	1	-3
t012672	0	1	-1
t012673	0	1	-2
t012677	0	1	0
t012679	-2	1	0
t012680	2	1	0
t012683	1	1	0
t012685	0	1	0
t012686	-1	1	0
t012688	0	0	0
t012689	1	2	1
t012690	0	0	0
t012691	2	0	0
t012692	2	0	0
t012696	1	2	1
t012697	-1	1	1
t012700	0	1	0
t012704	2	-2	-2
t012705	0	2	0
t012707	0	2	0
t012708	1	0	0
t012711	0	2	-1
t012712	0	2	1
t012713	0	3	-1
t012715	0	0	0
t012716	2	1	0
t012718	1	2	1
t012719	0	1	-1
t012720	0	0	-1
t012721	4	1	1
t012722	0	2	3
t012723	1	0	2
t012724	0	4	0
t012725	0	2	1
t012727	1	1	-2
t012729	0	3	-1
t012735	3	0	1
t012736	1	5	0
t012737	0	4	1
t012739	0	1	0
t012740	-1	2	-2
t012741	1	0	0
t012742	0	2	0
t012745	2	2	-1
t012748	2	1	0
t012751	0	4	2
t012752	1	0	-1
t012754	2	-1	1
t012755	1	1	0
t012756	1	0	1
t012757	1	1	0
t012758	1	1	-1
t012760	0	2	-2
t012764	1	0	0
t012765	-1	6	0
t012766	0	3	-1
t012768	0	2	0
t012769	0	3	-2
t012771	1	0	-1
t012772	0	6	0
t012773	1	1	0
t012774	1	3	1
t012776	3	0	1
t012777	1	1	3
t012778	0	0	0
t012781	0	2	2
t012783	1	0	-2
t012784	0	0	-2
t012788	1	0	0
t012790	1	0	-2
t012791	1	0	-1
t012792	0	1	-3
t012793	0	2	-1
t012797	0	2	3
t012798	1	0	0
t012799	2	0	0
t012801	0	6	0
t012802	3	1	0
t012803	1	1	0
t012804	0	1	0
t012805	1	2	0
t012806	0	4	0
t012808	0	0	-2
t012811	0	1	-1
t012812	1	2	0
t012817	1	2	1
t012818	1	3	0
t012819	0	2	-1
t012821	1	1	1
t012822	1	1	1
t012823	1	2	-1
t012825	0	8	1
t012826	1	4	1
t012827	1	4	1
t012828	1	2	3
t012829	0	0	0
t012830	1	0	0
t012832	2	0	0
t012834	0	11	1
t012836	1	4	2
t012837	0	1	-1
t012845	0	2	-1
t012847	1	3	2
t012851	1	1	0
t012852	2	0	0
t012853	2	0	0
t012854	2	1	-1
t012855	0	1	-1
t012856	0	1	-2
t012857	1	2	0
t012858	0	0	-1
t012860	-1	1	0
t012861	3	0	0
t012863	0	3	0
t012868	1	2	1
t012869	3	5	0
t012871	0	2	-2
t012872	2	2	-1
t012873	5	-1	0
t012875	0	5	0
t012877	4	0	0
t012879	1	1	0
t012881	2	0	0
t012882	2	0	0
t012883	1	3	0
t012884	1	3	1
t012886	0	1	0
t012887	0	1	0
t012888	2	1	0
t012890	0	1	-1
t012891	1	0	0
t012895	1	1	0
t012896	0	2	3
t012898	2	2	0
t012902	0	3	0
t012903	3	0	0
t012904	1	2	0
t012905	1	1	0
t012906	1	1	0
t012908	1	0	0
t012909	0	0	0
t012913	0	0	-3
t012916	0	1	-1
t012917	4	0	-1
t012918	1	1	1
t012920	1	2	0
t012921	1	4	5
t012922	0	1	-1
t012925	1	2	0
