file	fac1	fac2	fac3
t010704	0	0	0
t010705	1	3	0
t010706	-1	2	5
t010708	0	1	0
t010709	3	2	0
t010710	1	4	0
t010711	3	1	0
t010712	4	0	0
t010713	1	1	0
t010714	2	3	0
t010715	0	4	0
t010716	0	2	-1
t010719	1	-1	0
t010721	2	0	0
t010722	1	-1	0
t010725	0	1	0
t010727	-2	1	0
t010729	0	5	1
t010731	2	1	0
t010732	3	0	0
t010733	0	1	0
t010734	0	1	0
t010736	0	1	0
t010737	1	5	0
t010739	1	2	0
t010740	0	2	1
t010741	0	0	0
t010742	0	1	0
t010743	1	1	0
t010744	-1	4	5
t010748	1	1	0
t010750	0	5	-1
t010751	0	6	1
t010753	0	1	0
t010754	-1	0	0
t010755	1	2	2
t010762	1	3	2
t010764	4	1	2
t010769	0	0	0
t010773	0	2	0
t010774	1	0	2
t010775	0	4	0
t010776	1	1	0
t010778	2	1	0
t010782	-1	3	-3
t010783	0	3	1
t010785	1	2	0
t010786	1	6	0
t010789	2	3	0
t010791	1	5	0
t010793	1	4	0
t010797	1	0	1
t010798	1	3	0
t010799	-1	3	1
t010800	2	2	0
t010805	1	1	7
t010807	0	0	2
t010808	-1	1	1
t010809	-2	1	1
t010811	0	3	0
t010814	0	6	0
t010816	0	2	0
t010818	0	4	0
t010820	0	2	0
t010821	-2	4	-2
t010823	0	4	0
t010824	0	2	0
t010825	1	2	0
t010828	0	3	0
t010830	3	2	0
t010831	2	3	1
t010834	0	5	0
t010835	0	0	1
t010836	-1	2	-2
t010837	1	1	0
t010838	1	1	1
t010839	0	3	0
t010840	-1	2	0
t010841	-1	4	1
t010842	0	6	0
t010843	1	5	-2
t010844	0	2	0
t010846	0	1	0
t010847	0	2	6
t010848	2	2	1
t010849	0	0	7
t010850	0	1	0
t010851	0	2	0
t010852	3	1	-1
t010853	2	3	0
t010854	1	3	2
t010856	1	2	0
t010857	1	1	0
t010858	0	1	0
t010859	1	3	0
t010860	1	0	6
t010863	1	4	0
t010864	1	1	0
t010865	0	7	0
t010866	1	2	0
t010867	0	1	0
t010868	1	0	0
t010869	0	5	2
t010870	1	0	1
t010873	-1	5	1
t010875	0	2	0
t010876	0	1	0
t010878	0	3	0
t010879	2	0	0
t010880	3	2	0
t010882	0	1	0
t010883	0	1	0
t010885	1	2	0
t010886	1	2	0
t010888	2	1	5
t010889	3	3	4
t010890	3	3	2
t010891	0	1	0
t010894	5	1	0
t010895	1	1	0
t010897	2	4	0
t010899	-1	0	0
t010900	3	0	4
t010901	0	1	1
t010902	1	0	0
t010904	-1	1	1
t010905	1	5	0
t010906	1	3	0
t010907	0	1	1
t010908	0	1	2
t010910	0	0	0
t010911	1	2	0
t010912	1	0	0
t010916	2	0	1
t010917	0	1	2
t010918	3	2	1
t010919	0	1	0
t010920	3	3	2
t010921	2	0	0
t010922	0	6	0
t010923	0	0	0
t010924	0	1	0
t010925	0	4	2
t010926	2	1	0
t010927	2	0	1
t010928	0	1	0
t010929	1	3	5
t010931	4	-1	5
t010932	3	0	2
t010933	1	-1	4
t010934	2	0	5
t010935	1	3	0
t010936	0	4	0
t010937	3	3	0
t010938	3	5	1
t010939	3	3	0
t010942	3	0	3
t010944	2	1	0
t010945	3	1	2
t010946	2	3	6
t010947	-2	0	0
t010948	0	0	0
t010949	0	3	4
t010951	1	1	0
t010953	-1	5	0
t010954	2	2	2
t010955	1	4	1
t010956	1	2	0
t010957	2	0	0
t010958	2	2	0
t010959	1	1	0
t010960	-1	0	2
t010962	1	4	0
t010963	1	1	0
t010967	1	1	0
t010968	0	2	0
t010970	0	4	1
t010971	1	2	2
t010972	3	1	1
t010973	0	8	1
t010974	0	2	0
t010975	0	1	0
t010976	-1	3	0
t010978	2	1	0
t010979	4	0	0
t010980	1	2	2
t010981	2	1	1
t010982	0	2	2
t010983	0	2	1
t010984	1	3	0
t010985	2	1	1
t010986	0	5	2
t010987	2	2	4
t010988	2	3	4
t010989	2	0	0
t010990	0	8	-1
t010991	0	5	0
t010992	0	0	0
t010993	0	0	-1
t010994	0	2	0
t010999	0	1	0
t011000	0	1	0
t011001	1	0	4
t011004	0	2	0
t011005	1	3	0
t011006	0	3	1
t011007	-1	0	0
t011008	0	3	-2
t011009	2	2	1
t011010	1	1	0
t011012	0	1	2
t011013	0	5	2
t011014	2	2	1
t011018	1	1	0
t011019	0	4	1
t011021	0	1	0
t011022	0	3	1
t011024	0	2	2
t011026	-1	1	1
t011028	2	0	0
t011029	0	4	1
t011032	1	3	1
t011033	3	1	0
t011034	-1	0	3
t011035	0	3	1
t011036	1	0	-2
t011037	3	1	1
t011038	0	3	1
t011039	1	3	1
t011041	3	3	0
t011042	-1	2	-2
t011043	-1	1	1
t011044	1	4	3
t011045	1	1	0
t011046	2	0	0
t011049	0	1	0
t011050	1	2	0
t011051	-1	1	-1
t011053	4	-1	2
t011054	0	1	2
t011055	0	2	0
t011057	2	-1	4
t011059	0	4	0
t011060	1	0	0
t011062	0	0	0
t011063	1	2	0
t011064	1	2	0
t011065	1	0	0
t011068	0	3	2
t011072	2	2	2
t011074	0	1	0
t011075	2	1	0
t011076	1	3	0
t011079	0	3	0
t011081	2	1	0
t011082	2	2	0
t011083	3	0	0
t011085	3	4	0
t011086	0	2	0
t011087	0	3	1
t011088	-1	4	1
t011090	2	1	4
t011094	2	0	2
t011095	1	2	1
t011096	3	3	4
t011097	7	1	0
t011098	0	1	1
t011099	0	3	1
t011100	1	2	1
t011105	3	0	0
t011108	0	4	3
t011109	0	4	0
t011110	1	2	1
t011111	1	1	0
t011112	2	2	0
t011113	1	1	0
t011114	0	2	1
t011115	0	4	2
t011116	0	2	1
t011117	3	4	0
t011118	0	2	1
t011119	0	3	0
t011120	-1	1	2
t011126	3	0	0
t011128	0	2	0
t011131	0	1	1
t011135	2	2	2
t011137	1	1	1
t011138	1	1	1
t011139	1	0	1
t011140	2	2	1
t011141	3	0	0
t011142	3	2	2
t011144	1	1	0
t011146	-1	3	0
t011147	0	1	1
t011148	0	5	0
t011149	-1	4	2
t011150	0	2	1
t011152	0	3	1
t011155	0	0	0
t011156	2	0	0
t011157	2	0	0
t011161	1	4	1
t011163	-1	1	2
t011164	4	4	1
t011171	0	3	0
t011172	0	2	0
t011174	1	3	1
t011176	0	3	2
t011178	0	1	1
t011179	0	3	1
t011180	2	1	1
t011181	0	2	0
t011182	-1	2	0
t011183	0	3	0
t011186	0	1	0
t011187	0	5	7
t011189	0	1	0
t011190	2	2	2
t011193	1	0	1
t011194	1	1	1
t011195	0	2	0
t011197	1	2	0
t011199	0	2	2
t011204	0	3	4
t011205	1	2	1
t011206	0	2	0
t011207	0	1	1
t011208	0	3	2
t011212	4	2	1
t011213	0	3	1
t011214	0	1	0
t011216	-2	1	0
t011217	0	2	0
t011218	-2	1	0
t011219	-1	1	0
t011220	2	0	1
t011222	1	0	0
t011224	0	1	0
t011225	0	2	0
t011230	-2	1	1
t011231	0	1	0
t011232	1	1	0
t011233	0	2	2
t011234	-1	5	4
t011235	0	3	0
t011236	0	2	1
t011237	3	0	0
t011239	0	1	0
t011240	0	2	0
t011243	1	5	2
t011244	1	0	1
t011248	0	3	0
t011249	0	1	1
t011250	0	1	1
t011251	2	0	0
t011252	3	0	0
t011253	2	3	2
t011257	1	4	1
t011258	0	1	0
t011262	2	2	1
t011264	1	0	0
t011265	1	0	0
t011267	3	1	0
t011268	-1	4	-2
t011269	2	-1	0
t011273	1	2	2
t011274	1	5	2
t011275	1	2	0
t011276	1	3	-2
t011279	0	2	0
t011280	1	2	0
t011281	0	4	1
t011282	-1	1	0
t011283	0	1	2
t011285	0	2	0
t011286	1	0	0
t011287	-1	3	1
t011288	0	6	0
t011289	2	2	0
t011290	2	2	0
t011291	1	1	2
t011293	0	0	2
t011300	1	3	0
t011302	-1	3	2
t011304	3	1	0
t011306	3	3	1
t011308	1	1	1
t011309	0	1	3
t011310	1	2	1
t011311	1	1	0
t011313	0	5	0
t011314	3	1	0
t011315	2	0	1
t011319	0	3	3
t011322	1	2	1
t011324	0	5	0
t011325	0	3	1
t011326	0	1	3
t011327	1	2	0
t011328	0	0	2
t011329	1	2	0
t011330	2	3	1
t011333	0	0	4
t011335	0	5	0
t011341	1	4	1
t011345	1	5	0
t011346	2	0	0
t011347	0	2	0
t011348	1	1	1
t011355	2	0	2
t011356	2	0	2
t011358	0	5	0
t011359	1	2	1
t011360	1	4	0
t011363	0	1	-2
t011366	-2	2	1
t011367	1	2	0
t011368	0	1	1
t011369	0	2	1
t011371	0	2	2
t011372	2	4	3
t011373	1	7	2
t011374	1	4	1
t011378	0	2	1
t011379	2	2	0
t011381	2	4	3
t011391	0	4	0
t011392	0	2	0
t011393	2	0	-1
t011394	3	2	1
t011395	4	2	2
t011396	3	0	0
t011397	1	1	1
t011399	0	4	0
t011400	3	1	1
t011401	1	1	0
t011402	1	4	2
t011403	0	1	1
t011404	1	0	0
t011405	1	2	1
t011406	0	2	0
t011407	0	0	0
t011408	0	4	4
t011409	0	4	1
t011410	0	4	2
t011417	3	0	0
t011418	3	0	0
t011419	3	0	0
t011423	0	1	0
t011425	3	1	-1
t011429	0	2	1
t011431	0	2	2
t011432	0	2	0
t011433	0	1	1
t011435	1	3	0
t011437	0	1	0
t011440	3	4	0
t011441	2	0	0
t011448	0	2	0
t011450	1	1	0
t011451	0	4	3
t011455	-1	1	2
t011456	2	4	5
t011458	2	3	0
t011459	2	2	0
t011461	1	4	0
t011463	-1	0	0
t011464	0	3	0
t011465	5	0	2
t011466	0	1	1
t011468	-1	1	3
t011472	2	3	2
t011473	1	3	0
t011474	1	1	1
t011476	4	1	0
t011477	3	0	-2
t011478	0	0	0
t011481	1	2	0
t011482	2	1	0
t011483	3	2	1
t011484	1	1	0
t011485	1	1	0
t011486	1	5	0
t011487	4	1	0
t011489	2	0	1
t011491	2	0	2
t011493	0	1	1
t011494	2	0	2
t011495	0	5	2
t011496	1	2	0
t011498	1	2	0
t011500	3	4	1
t011501	-1	3	2
t011502	-1	0	1
t011503	3	0	-1
t011505	0	4	0
t011507	1	0	1
t011508	0	4	4
t011510	1	0	0
t011511	0	0	0
t011512	2	1	2
t011513	0	1	0
t011514	0	3	0
t011516	2	1	1
t011518	1	2	3
t011520	1	2	0
t011522	0	2	0
t011523	0	1	-1
t011524	1	1	0
t011525	0	1	0
t011527	2	3	0
t011528	0	1	0
t011531	5	1	0
t011532	0	0	0
t011534	4	2	0
t011537	4	0	0
t011539	0	6	0
t011541	0	0	1
t011542	1	1	2
t011544	0	0	0
t011545	0	2	2
t011548	0	4	2
t011549	1	3	1
t011552	1	1	1
t011553	2	2	1
t011555	1	0	0
t011556	1	2	2
t011558	3	3	0
t011559	3	3	2
t011560	0	0	0
t011563	0	2	1
t011566	1	1	4
t011567	0	0	2
t011572	1	0	2
t011573	1	1	-2
t011575	0	3	0
t011576	0	0	1
t011578	0	1	0
t011580	0	4	1
t011581	0	4	1
t011584	0	5	0
t011589	0	1	0
t011594	2	0	0
t011595	1	2	0
t011601	2	0	1
t011603	0	2	2
t011604	2	0	0
t011606	0	1	0
t011610	1	1	0
t011614	0	3	1
t011618	1	1	0
t011622	0	1	0
t011623	3	1	0
t011624	1	0	0
t011626	0	1	0
t011629	2	1	1
t011631	1	3	0
t011633	4	2	0
t011634	1	3	0
t011635	2	3	1
t011636	0	1	0
t011637	1	1	1
t011639	0	0	0
t011640	2	1	1
t011641	0	0	0
t011643	0	0	0
t011644	1	2	1
t011646	1	5	1
t011647	0	4	3
t011649	3	2	-2
t011650	0	0	0
t011651	0	4	4
t011652	1	0	0
t011653	3	2	0
t011656	0	0	5
t011659	1	0	3
t011661	0	3	1
t011670	0	3	1
t011671	2	2	0
t011673	3	4	0
t011677	-1	2	-2
t011679	0	0	0
t011680	3	5	0
t011681	3	0	1
t011682	1	0	0
t011684	4	2	0
t011685	2	0	0
t011686	2	1	0
t011687	3	1	1
t011694	0	1	0
t011699	0	2	0
t011700	0	2	-1
t011701	0	2	0
t011702	0	2	-1
t011703	2	4	0
t011704	1	1	0
t011705	0	1	1
t011707	0	1	1
t011708	0	1	1
t011714	3	4	1
t011717	2	0	0
t011718	2	3	1
t011719	1	1	0
t011724	1	0	0
t011725	0	0	0
t011727	5	2	0
t011728	4	1	0
t011732	2	4	0
t011734	3	0	0
t011738	4	1	0
t011746	3	0	0
t011747	3	0	3
t011750	2	3	0
t011758	4	1	0
t011763	3	2	2
t011764	0	1	3
t011765	0	3	2
t011766	0	1	0
t011769	1	0	0
t011771	0	0	0
t011772	1	4	0
t011773	1	1	1
t011774	0	4	2
t011776	2	3	4
t011777	0	0	0
t011778	1	2	3
t011779	0	0	1
t011780	2	0	1
t011781	2	5	0
t011783	1	1	-3
t011784	2	2	0
t011789	0	4	4
t011790	1	8	2
t011793	0	0	0
t011794	1	0	5
t011795	0	1	0
t011797	1	2	0
t011798	1	3	1
t011799	0	1	1
t011800	3	1	0
t011801	4	1	0
t011805	-1	1	5
t011807	1	4	0
t011808	0	2	2
t011812	4	0	0
t011815	0	0	3
t011816	0	1	2
t011817	3	0	3
t011820	0	2	0
t011821	1	0	2
t011822	0	3	1
t011823	1	1	1
t011824	0	5	1
t011825	1	2	0
t011826	4	0	1
t011829	2	1	-1
t011830	2	1	-1
t011831	1	1	1
t011832	0	0	1
t011836	1	0	0
t011837	1	1	0
t011838	1	3	0
t011839	0	1	1
t011840	2	0	0
t011841	1	1	6
t011842	0	3	0
t011843	1	0	1
t011846	0	0	3
t011847	0	2	1
t011848	0	2	4
t011851	-1	3	0
t011852	0	1	1
t011853	2	4	1
t011854	1	3	0
t011855	2	1	2
t011858	3	1	1
t011859	1	0	1
t011860	2	2	0
t011862	0	2	2
t011863	6	1	0
t011864	2	0	2
t011865	1	2	0
t011867	2	1	2
t011868	2	0	1
t011874	0	3	3
t011875	-1	3	0
t011876	3	4	2
t011877	0	3	2
t011879	0	1	0
t011880	0	0	8
t011881	2	3	2
t011882	0	0	5
t011883	1	3	2
t011884	0	2	2
t011887	0	1	0
t011888	0	1	3
t011889	1	1	1
t011890	0	0	-1
t011892	0	1	6
t011893	0	1	8
t011894	0	2	4
t011899	0	2	4
t011903	0	1	1
t011904	0	4	4
t011905	1	1	1
t011906	0	0	2
t011907	0	3	1
t011908	0	1	1
t011915	2	2	1
t011916	1	4	-1
t011917	3	1	0
t011918	0	2	0
t011919	5	-1	1
t011922	0	3	5
t011923	1	5	1
t011932	0	2	0
t011934	0	1	1
t011937	0	0	3
t011942	1	6	4
t011944	1	1	1
t011947	1	3	2
t011951	4	0	1
t011953	0	1	2
t011957	0	2	1
t011959	-1	4	0
t011961	-1	1	2
t011962	0	1	0
t011963	3	1	1
t011964	0	1	3
t011965	0	2	0
t011966	-1	0	2
t011967	-1	4	0
t011969	4	2	0
t011970	4	1	-2
t011972	0	2	0
t011973	1	0	0
t011974	0	1	2
t011975	2	1	-1
t011978	0	4	1
t011979	0	1	6
t011980	0	2	6
t011981	1	7	2
t011983	0	0	0
t011984	0	0	0
t011985	2	0	0
t011987	3	0	1
t011988	1	1	0
t011990	0	1	1
t011992	1	2	0
t011993	1	4	1
t011995	0	3	4
t011998	1	2	1
t012002	1	1	3
t012004	0	1	1
t012005	1	7	1
t012011	2	2	0
t012015	0	0	1
t012020	1	0	5
t012031	-1	0	3
t012032	0	1	0
t012033	2	2	5
t012034	-1	5	2
t012037	0	2	-1
t012038	-2	1	5
t012039	1	0	1
t012041	1	0	6
t012044	0	1	5
t012045	1	2	2
t012046	0	2	0
t012047	1	0	3
t012048	1	3	0
t012049	1	3	0
t012050	0	0	2
t012056	0	0	0
t012057	0	3	1
t012058	2	1	1
t012059	0	2	2
t012060	1	5	0
t012061	0	1	1
t012065	0	1	0
t012066	0	3	0
t012067	1	0	-1
t012074	0	3	1
t012075	0	0	0
t012076	0	1	4
t012077	0	0	0
t012078	0	4	8
t012080	-1	2	1
t012082	4	1	0
t012083	0	0	2
t012084	0	2	1
t012085	1	1	0
t012086	0	0	0
t012087	0	4	0
t012088	-1	3	3
t012090	0	4	5
t012091	0	1	3
t012092	1	0	2
t012094	1	0	1
t012095	1	4	0
t012096	3	3	2
t012097	1	0	6
t012098	0	0	5
t012099	1	4	3
t012100	0	6	1
t012101	-3	0	6
t012106	2	1	1
t012108	0	1	0
t012115	3	2	5
t012130	2	2	0
t012135	0	1	0
t012137	1	3	5
t012140	2	1	2
t012141	1	2	2
t012143	0	1	1
t012144	1	1	2
t012147	0	1	1
t012148	1	2	1
t012149	0	3	2
t012150	-1	2	3
t012152	1	0	0
t012153	0	2	2
t012154	0	0	3
t012155	-1	3	2
t012156	1	2	1
t012157	1	1	1
t012159	1	2	0
t012160	2	2	1
t012166	1	3	0
t012168	1	2	1
t012169	2	4	2
t012171	4	2	5
t012172	3	0	1
t012173	3	2	3
t012176	3	7	0
t012177	1	0	4
t012179	2	1	0
t012180	1	2	5
t012181	0	1	6
t012182	4	2	3
t012183	1	2	1
t012185	2	0	2
t012186	3	2	7
t012187	0	0	4
t012188	3	0	0
t012191	2	3	1
t012192	0	1	1
t012194	1	4	2
t012195	4	0	0
t012198	1	2	2
t012201	1	1	2
t012202	1	2	3
t012204	3	1	-2
t012208	1	1	2
t012210	2	0	5
t012211	-1	2	1
t012212	1	10	2
t012214	0	1	3
t012215	2	2	2
t012216	1	4	0
t012218	0	1	3
t012219	2	0	4
t012220	0	7	2
t012221	2	6	0
t012222	1	3	0
t012224	3	1	2
t012225	1	1	1
t012226	-1	0	1
t012229	2	1	2
t012230	0	1	0
t012239	1	1	0
t012240	1	1	-2
t012241	2	1	2
t012246	3	0	-2
t012247	2	0	-2
t012248	1	6	0
t012249	2	1	0
t012250	1	3	0
t012251	1	3	-1
t012252	1	0	0
t012253	2	0	1
t012254	1	2	2
t012256	3	2	3
t012258	2	1	0
t012260	3	5	2
t012263	0	1	0
t012265	1	4	-3
t012267	1	2	0
t012268	1	4	-3
t012269	2	2	0
t012270	1	2	0
t012271	1	4	-3
t012272	2	2	0
t012273	1	2	0
t012275	2	2	0
t012279	0	1	1
t012280	0	0	1
t012283	-1	1	1
t012284	4	3	0
t012285	1	2	-1
t012286	0	1	5
t012288	2	2	0
t012291	2	-1	2
t012292	0	0	5
t012293	1	0	8
t012296	2	5	10
t012302	0	1	5
t012304	0	1	2
t012306	-1	4	1
t012308	1	1	1
t012312	0	2	1
t012313	1	0	0
t012314	1	0	0
t012317	1	1	0
t012318	0	3	0
t012319	1	1	4
t012322	0	3	1
t012323	0	1	1
t012324	4	3	1
t012325	0	1	2
t012326	1	2	6
t012327	0	2	2
t012328	1	1	0
t012332	1	3	1
t012334	3	2	0
t012340	0	0	0
t012341	0	0	0
t012342	0	0	0
t012344	2	2	1
t012345	0	0	0
t012346	0	0	2
t012348	2	1	0
t012349	0	0	6
t012350	0	0	1
t012351	1	1	2
t012353	1	0	0
t012354	2	1	2
t012356	0	0	5
t012357	1	1	0
t012359	0	1	5
t012360	0	3	7
t012361	1	0	0
t012362	0	1	4
t012364	1	0	0
t012365	0	2	2
t012366	1	0	1
t012368	3	0	1
t012371	3	1	0
t012372	0	3	0
t012374	1	1	1
t012376	0	0	1
t012378	0	0	0
t012379	0	2	0
t012380	-2	0	3
t012381	2	0	1
t012383	3	4	1
t012386	2	0	0
t012389	0	1	0
t012390	0	3	3
t012391	1	0	0
t012393	0	0	0
t012394	0	0	0
t012395	1	1	5
t012396	3	3	1
t012398	1	0	4
t012403	1	0	2
t012404	3	1	3
t012405	0	1	6
t012408	1	2	1
t012409	0	3	1
t012410	0	3	0
t012411	0	1	2
t012412	1	1	5
t012413	1	1	2
t012414	1	1	4
t012415	1	2	0
t012421	0	2	0
t012422	3	2	2
t012424	0	0	0
t012425	1	0	0
t012426	0	1	0
t012431	1	2	1
t012432	1	1	2
t012434	0	1	0
t012435	2	1	1
t012436	6	2	0
t012437	0	0	0
t012438	0	0	0
t012440	7	1	0
t012441	2	0	0
t012444	2	4	0
t012445	1	2	0
t012446	0	2	0
t012450	0	4	1
t012451	2	2	0
t012452	-2	0	1
t012454	5	0	0
t012456	3	5	1
t012457	4	5	1
t012460	0	1	1
t012468	1	3	0
t012469	0	1	0
t012471	6	1	1
t012474	1	2	2
t012476	1	0	2
t012477	1	1	0
t012478	5	1	3
t012479	1	0	0
t012480	1	1	1
t012481	4	0	2
t012483	2	2	0
t012486	2	1	3
t012488	6	0	2
t012490	3	2	5
t012493	3	2	0
t012494	2	5	0
t012495	5	2	0
t012497	5	1	0
t012501	0	0	0
t012502	3	1	0
t012508	2	2	1
t012509	1	0	0
t012510	1	2	0
t012513	-1	6	0
t012514	1	2	1
t012516	5	0	1
t012517	2	1	4
t012518	1	2	4
t012523	1	3	1
t012524	1	1	0
t012525	0	2	1
t012526	1	4	0
t012530	2	0	1
t012531	1	0	1
t012537	0	0	1
t012538	-1	1	0
t012540	1	2	0
t012541	2	2	1
t012542	2	2	1
t012544	0	1	3
t012546	4	1	0
t012548	2	1	3
t012549	0	2	0
t012551	3	7	1
t012554	4	2	3
t012555	2	0	2
t012557	0	0	4
t012558	0	0	1
t012560	1	4	0
t012561	1	3	0
t012563	2	3	2
t012564	1	1	4
t012565	3	2	1
t012568	3	2	0
t012570	1	3	0
t012572	0	1	0
t012575	0	2	1
t012576	0	2	0
t012577	0	2	1
t012579	1	1	1
t012580	0	2	1
t012582	0	1	2
t012583	0	2	1
t012584	0	2	1
t012585	2	0	0
t012589	1	1	1
t012591	2	0	2
t012595	0	3	2
t012596	0	2	4
t012600	0	1	1
t012601	1	5	1
t012603	2	3	1
t012605	1	-1	1
t012606	1	1	3
t012609	4	2	1
t012610	1	2	-1
t012611	1	1	1
t012612	2	1	1
t012613	3	1	4
t012615	4	1	1
t012616	2	2	3
t012617	4	2	1
t012620	0	2	1
t012622	0	1	0
t012625	0	2	2
t012626	1	5	0
t012627	3	1	0
t012630	0	3	1
t012634	0	-1	0
t012635	2	2	0
t012636	4	0	3
t012637	1	-1	6
t012643	1	1	0
t012647	0	0	0
t012648	2	4	1
t012649	2	2	1
t012650	3	1	1
t012653	1	0	1
t012654	0	2	0
t012656	2	2	-2
t012657	2	2	-2
t012658	2	2	-2
t012659	1	0	0
t012660	0	0	3
t012661	2	2	5
t012664	1	0	0
t012667	2	4	1
t012668	2	1	1
t012669	2	2	1
t012670	-1	2	2
t012671	0	3	0
t012672	0	2	0
t012673	0	3	0
t012677	1	0	1
t012679	-1	1	0
t012680	1	3	0
t012683	2	0	0
t012685	1	2	0
t012686	-1	0	1
t012688	1	1	0
t012689	5	1	0
t012690	2	0	0
t012691	2	0	0
t012692	2	0	0
t012696	1	2	1
t012697	0	1	3
t012700	1	1	0
t012704	1	3	-2
t012705	1	0	1
t012707	1	1	1
t012708	1	1	0
t012711	0	0	0
t012712	0	3	1
t012713	2	2	1
t012715	0	0	0
t012716	4	1	0
t012718	1	1	3
t012719	0	2	1
t012720	0	1	0
t012721	4	0	2
t012722	0	1	3
t012723	3	0	2
t012724	1	2	1
t012725	0	1	3
t012727	2	3	1
t012729	0	3	1
t012735	6	0	0
t012736	1	2	1
t012737	0	0	4
t012739	1	2	0
t012740	0	4	0
t012741	1	0	0
t012742	0	3	0
t012745	4	2	0
t012748	2	3	0
t012751	1	1	5
t012752	2	1	0
t012754	3	0	-2
t012755	1	0	1
t012756	1	-1	0
t012757	3	0	1
t012758	0	2	0
t012760	0	4	0
t012764	0	0	-1
t012765	0	0	7
t012766	0	2	2
t012768	1	0	2
t012769	1	3	2
t012771	1	3	-1
t012772	-1	3	3
t012773	2	0	0
t012774	3	0	4
t012776	2	2	1
t012777	2	1	3
t012778	0	0	0
t012781	3	2	3
t012783	1	3	0
t012784	1	1	0
t012788	2	2	0
t012790	2	3	0
t012791	2	1	0
t012792	2	3	0
t012793	0	4	0
t012797	0	2	2
t012798	1	1	0
t012799	1	1	0
t012801	0	2	2
t012802	3	2	0
t012803	0	1	0
t012804	0	0	1
t012805	1	2	1
t012806	2	1	1
t012808	1	1	-1
t012811	0	0	0
t012812	0	1	2
t012817	3	1	1
t012818	1	0	3
t012819	0	1	2
t012821	1	2	1
t012822	1	2	1
t012823	3	3	0
t012825	1	1	5
t012826	1	-1	4
t012827	2	2	3
t012828	2	0	3
t012829	2	0	0
t012830	2	0	0
t012832	3	0	0
t012834	0	5	7
t012836	1	1	2
t012837	0	0	0
t012845	0	2	0
t012847	2	0	3
t012851	0	1	0
t012852	1	1	1
t012853	1	1	1
t012854	2	2	0
t012855	1	1	0
t012856	0	2	1
t012857	1	2	0
t012858	1	0	-1
t012860	0	1	0
t012861	4	0	0
t012863	0	0	3
t012868	1	3	1
t012869	4	2	4
t012871	1	1	1
t012872	2	4	0
t012873	5	-1	0
t012875	0	3	2
t012877	5	1	0
t012879	2	0	0
t012881	2	0	0
t012882	2	0	0
t012883	0	4	1
t012884	2	0	2
t012886	0	0	1
t012887	2	1	0
t012888	2	1	0
t012890	2	1	0
t012891	1	0	0
t012895	2	0	0
t012896	1	2	3
t012898	2	2	0
t012902	0	4	1
t012903	4	0	0
t012904	3	2	0
t012905	1	3	0
t012906	1	1	0
t012908	1	0	0
t012909	-1	1	0
t012913	0	3	0
t012916	0	0	1
t012917	3	3	0
t012918	0	2	2
t012920	1	1	1
t012921	3	1	7
t012922	0	1	1
t012925	2	0	2
t012926	3	0	1
t012928	5	1	4
t012930	0	0	9
t012935	2	0	1
t012936	0	0	1
t012937	2	0	-1
t012939	3	0	1
t012940	1	2	0
t012947	-1	2	0
t012948	0	1	4
t012950	-1	0	3
t012951	5	2	2
t012952	0	0	0
t012953	1	1	0
t012954	2	1	2
t012955	3	2	3
t012956	0	0	4
t012961	1	1	0
t012963	1	2	1
t012966	1	1	1
t012967	2	1	-2
t012968	3	0	0
t012969	0	4	0
t012970	0	4	0
t012971	2	1	2
t012972	2	2	0
t012975	1	1	2
t012976	1	0	0
t012978	2	0	0
t012979	2	2	0
t012980	3	2	0
t012981	0	5	3
t012982	2	3	2
t012983	1	0	0
t012984	3	1	1
t012985	4	0	0
t012988	3	1	0
t012989	2	2	1
t012990	3	0	0
t012992	1	0	0
t012993	1	1	1
t012994	2	0	3
t012995	2	0	1
t012996	4	3	-4
t012997	5	0	1
t012998	3	0	0
t012999	1	3	0
t013000	1	0	0
t013001	4	3	-1
t013002	4	2	-1
t013003	1	0	0
t013004	1	4	0
t013005	0	0	1
t013006	0	5	0
t013009	0	2	1
t013010	2	3	0
t013015	2	0	1
t013016	0	2	0
t013017	2	1	3
t013018	2	0	3
t013019	0	0	0
t013020	1	0	6
t013021	2	2	0
t013024	1	3	0
t013025	0	0	0
t013026	1	0	1
t013027	2	4	0
t013028	0	2	1
t013029	0	1	1
t013030	0	2	-1
t013031	2	4	1
t013034	2	0	0
t013035	1	1	0
t013036	3	0	0
t013037	3	0	0
t013038	1	1	-1
t013039	0	1	0
t013044	2	3	-4
t013045	3	0	2
t013046	3	2	1
t013047	4	2	0
t013048	2	0	0
t013049	2	1	1
t013050	4	3	1
t013054	1	3	0
t013055	1	2	0
t013056	1	0	1
t013058	0	1	1
t013061	0	1	0
t013062	0	1	0
t013063	-1	3	0
t013064	0	4	1
t013066	0	2	2
t013070	1	0	0
t013071	0	1	0
t013072	1	0	1
t013073	-1	4	0
t013075	1	1	0
t013076	5	4	2
t013077	1	4	0
t013078	0	2	1
t013079	1	1	0
t013081	0	0	0
t013082	3	2	0
t013085	0	1	0
t013090	0	2	2
t013092	4	0	0
t013094	1	0	1
t013095	0	1	0
t013096	3	0	0
t013097	2	1	4
t013098	4	1	1
t013100	1	1	0
t013101	0	0	1
t013102	2	3	0
t013104	0	2	0
t013105	2	0	0
t013106	0	6	-1
t013107	-1	4	0
t013108	-1	2	1
t013109	1	2	0
